Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,80,806989554,5.312541723251343,0.06000355539645082,0.6358968008317327,0.18715520276852057,0.029538489433521532,0.4192031086296905,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,81,24805106,5.673243045806885,0.051730243836374805,0.6758201790419501,0.2798514186253788,0.03521224325544537,0.3607565171611259,16.0,8.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,82,1574482610,4.9219136238098145,0.05391364948397835,0.5557094174070643,0.2104289181716467,0.03152027043462848,0.3137602288007891,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,83,613936327,5.048238039016724,0.07816457808715435,0.5968328252084538,0.2267602512529041,0.03342086851568701,0.3366517054398627,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,84,1943874087,4.984414577484131,0.050354582412365005,0.6345206767583478,0.2316463551578201,0.026585957223853433,0.37628836437667423,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,85,2099617758,5.329490661621094,0.08182381765981676,0.6755243702904054,0.24382383782780898,0.03776602169084862,0.3939345107717478,16.0,8.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,86,970557677,4.953164339065552,0.0677116001127626,0.5549116579814414,0.21829187542889072,0.02776654226549355,0.30885324028705696,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,87,729259244,5.220114469528198,0.07413774405850593,0.5952161255239091,0.17221489177136287,0.036674527269834334,0.38632670648271195,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,88,2079841931,5.531293153762817,0.07181717521233998,0.7135154749768658,0.2794611557358356,0.055246056742537665,0.3788082624984926,17.0,7.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,89,1892879705,5.813869476318359,0.065887101990022,0.7531793686936962,0.23509586128681467,0.0355821652439143,0.48250134216296714,18.0,6.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,90,2041820033,6.203174114227295,0.05482027748566142,0.9954540039999117,0.4133769096990127,0.061969699384104196,0.5201073949167945,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,91,1401224298,5.110740661621094,0.07684488432461947,0.47668106940025806,0.13573961234879403,0.027251766807985987,0.31368969024347804,11.0,13.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,92,1477953748,5.109413385391235,0.051178805522892695,0.6353578009440661,0.2537987983683681,0.049152565845298764,0.33240643673039927,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,93,1914896930,4.7357354164123535,0.07117737858667318,0.47560027771534213,0.16070282020372542,0.020832587469101563,0.2940648700425152,11.0,13.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,94,341705672,5.000039100646973,0.05618264463716631,0.5157524970061121,0.15529305528628984,0.02811121814183518,0.33234822357798705,12.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,95,1750328427,5.720118284225464,0.07993534099556493,0.7552483712221125,0.29770530729246764,0.04797291597175068,0.40957014795789426,18.0,6.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,96,1241646603,5.375040769577026,0.0801120115349665,0.7142567070079169,0.2594071811953863,0.025679894550802,0.4291696312617285,17.0,7.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,97,354554919,5.938870429992676,0.06900804079310233,0.7953378037486027,0.3072932131736015,0.041830883626597544,0.4462137069484037,19.0,5.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,98,1141212080,4.562536239624023,0.0604803943137258,0.4359572114209181,0.15432355439308776,0.017318214504873645,0.26431544252295675,10.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,99,2056698391,5.50136661529541,0.05544965944956678,0.7558309777911666,0.26439470131653314,0.04609646860257035,0.44533980787206295,18.0,6.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,100,1629361386,4.671911954879761,0.07345636884264299,0.4374221424968308,0.12169999374165627,0.016942390425441954,0.2987797583297326,10.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,101,1298548678,6.251372814178467,0.06963789597803886,0.9161493312711179,0.34864192998023386,0.05208346465237867,0.5154239366385053,22.0,2.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,102,157333277,5.015663385391235,0.08273387367631731,0.5162200264565217,0.20037373640067982,0.029566715275208724,0.2862795747806331,12.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,103,658548350,5.110739231109619,0.07134936453410408,0.5561367032524344,0.18706885118396938,0.05210956754952477,0.31695828451894015,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,104,784324956,5.0000386238098145,0.05095196887625339,0.5960197767380176,0.16659921095941965,0.029646624001623153,0.3997739417769749,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,105,1922562345,5.188864469528198,0.0718932563875189,0.5555780920703347,0.20528503134551207,0.031597600603501336,0.3186954601213212,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,106,1171145861,5.000039339065552,0.07150204194273985,0.5563040708281521,0.16168277225471445,0.025385637801570448,0.36923566077186704,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,107,733904680,5.360740900039673,0.06837577860170273,0.6765586218916959,0.20500376554431118,0.039382163522339496,0.43217269282504517,16.0,8.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,108,1826974045,5.657616376876831,0.051761594498071134,0.7961316783538774,0.3083638064783425,0.05897720701466251,0.4287906648608726,19.0,5.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,109,1546115641,4.953165292739868,0.07618673744365781,0.5565589842213169,0.2220461152898443,0.029262999424796144,0.30524986950667654,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,110,1873295335,5.390665769577026,0.05925181785104638,0.7152916372114214,0.2954425642211654,0.04672075331654889,0.37312831967370713,17.0,7.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,111,1826990642,5.2982401847839355,0.052404133166211,0.6356273464397926,0.17615784529269685,0.028861462699225116,0.43060803844787066,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,112,1807427148,5.218788385391235,0.06769115605956044,0.7169826388303163,0.24547092891074118,0.030686612396003538,0.44082509752357163,17.0,7.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,113,1091247438,5.6732447147369385,0.05782311399696296,0.999060778472504,0.28402188052393323,0.05200468072259809,0.6630342172259729,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,114,905953532,5.641990423202515,0.07956956542117612,0.7541841967019147,0.17347913626124956,0.05022662517786059,0.5304784352628041,18.0,6.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,115,489692981,4.93753981590271,0.05454629614142017,0.5952312389927915,0.18845351681915815,0.03021152613966137,0.3765661960339719,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,116,1403110060,5.109413385391235,0.05558180312033846,0.5954629561485667,0.21601612069481568,0.030735635430456876,0.34871120002329403,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,117,855610522,5.079488039016724,0.07233672866943115,0.5965217472738931,0.17950831293168715,0.03308955855057677,0.38392387579162907,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,118,1719200974,5.3437910079956055,0.05765010596764876,0.6357619876898495,0.18885935634237241,0.03387878303206468,0.41302384831541256,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,119,526781435,4.876363277435303,0.08139920754656306,0.43545875802063916,0.14565031038163556,0.03404128833305233,0.2557671593059513,10.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,120,59365084,5.501366853713989,0.05377319672179797,0.5942256065751562,0.20573854543667783,0.020445361525863452,0.36804169961261485,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,121,808970187,5.375043153762817,0.07082395695308734,0.7149042238244638,0.3055233991378015,0.03595406914439734,0.3734267555422649,17.0,7.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,122,724914122,5.109414577484131,0.07611079368500628,0.5952140415607131,0.17082056382110092,0.02712490349196687,0.3972685742476451,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,123,253728702,5.220115661621094,0.05165558932774025,0.6755301907783638,0.2694485852238724,0.037442261799958076,0.36863934375453333,16.0,8.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,124,707605940,4.718788146972656,0.056548798659855876,0.4367968365932277,0.12537272542998182,0.02116875436381022,0.29025535679943565,10.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,125,1700259449,5.110738277435303,0.060304243231131635,0.47568965768679095,0.18554870568244247,0.03249163394708894,0.2576493180572595,11.0,13.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,126,644013870,4.8906636238098145,0.07201346676404316,0.43692789788547626,0.1596184840582641,0.023251677467231845,0.2540577363599803,10.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,127,999188731,5.470118045806885,0.08080799870647459,0.6350241372192346,0.2202428883947668,0.029468769922816142,0.3853124789016517,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,128,1267631924,4.4687864780426025,0.05160312684937077,0.5555435681720894,0.1576720519402386,0.022864101905076505,0.37500741432677437,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,129,1354228198,3.096342086791992,0.05818571550102798,0.5160132935084166,0.18623650313152798,0.028715172171315216,0.3010616182055735,12.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,130,50080229,4.437535762786865,0.0751816381556314,0.6344352851988031,0.18155088618098458,0.04806950918227541,0.40481488983554315,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,131,1813701257,2.768213987350464,0.05508726026749284,0.516235060507039,0.21002733223565961,0.025752167568465607,0.2804555607029139,12.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,132,2026478608,4.640662908554077,0.06285119321599902,0.6747785179589897,0.23393888092287246,0.04321658517576656,0.39762305186035063,16.0,8.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,133,236854643,2.9713404178619385,0.06092489153325389,0.4756915260738952,0.1762032744219193,0.029495297808757752,0.2699929538432182,11.0,13.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,134,488627338,4.265660285949707,0.05254426700436457,0.5965502893773524,0.21546542572486552,0.027381689924225974,0.3537031737282611,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,135,790888940,3.158841371536255,0.078334759532528,0.5964889673059665,0.22600490801442952,0.03559128975517597,0.33489276953636093,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,136,443023852,4.000027894973755,0.06532701136622426,0.7543079200307503,0.2877519894967814,0.07053955083855822,0.39601637969541065,18.0,6.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,137,1560640429,2.6744637489318848,0.0652057561447131,0.5561412646934484,0.15570314504378577,0.025324822879310652,0.37511329677035193,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,138,713619456,4.015658378601074,0.08044034540293982,0.5163060822561153,0.18609680496904418,0.032196558668509484,0.29801271861856155,12.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,139,832802126,2.9557154178619385,0.061266820417299354,0.6355356716982945,0.2313791448443523,0.028334879623136237,0.3758216472308058,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,140,1177559954,3.7969067096710205,0.06406704375065378,0.516324733425432,0.18360550981701781,0.04417698728675072,0.28854223632166354,12.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,141,828251148,2.6432127952575684,0.05600866474975984,0.5944271214861815,0.2077617452081775,0.0406427158885387,0.34602266038946533,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,142,1821684118,3.625030040740967,0.06309720476218775,0.5542795026646669,0.14463995582187286,0.034161794470036096,0.3754777523727579,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,143,1103522485,2.8150887489318848,0.07230372783533695,0.6371622158692073,0.2239150620193337,0.03203105861565248,0.3812160952342212,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,144,1179664583,3.8906569480895996,0.056986054853607,0.6352083421903086,0.19391085106000966,0.028962396227040568,0.4123350949032584,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,145,172854300,3.2682178020477295,0.07808078238862992,0.6369635921557795,0.22376562283041898,0.027577108801575108,0.3856208605237853,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,146,2110358319,4.031283378601074,0.0641864241927796,0.6364035817257828,0.25705547886180247,0.029348194219954313,0.34999990864402597,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,147,833045232,3.408843994140625,0.06581486609512945,0.6378346329811646,0.2518330258552751,0.04363283870116434,0.34236876842472513,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,148,69305102,3.765655517578125,0.06343305229252552,0.6756792661928575,0.26241562071766117,0.04072094952410033,0.3725426959510962,16.0,8.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,149,2099058792,3.0494658946990967,0.061590720429985694,0.5558749597930264,0.1871399763085846,0.030363496413494433,0.33837148707094733,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,150,803582769,3.8594071865081787,0.06050356410123225,0.7558873820531115,0.3013168829391587,0.034702570767973645,0.4198679283459789,18.0,6.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,151,1653446499,2.846339225769043,0.07232529961515102,0.5966116139823808,0.22975795302597288,0.06658960830836892,0.30026405264803907,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,152,1902408805,4.002600193023682,0.07400910539732113,0.9921717480560674,0.3648869518478574,0.06532332446503875,0.5619614717431715,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,153,351733400,2.6093955039978027,0.06164681318659183,0.5559402513933458,0.20155479808300697,0.035171695653391066,0.31921375765694787,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,154,1259589446,4.12760066986084,0.057652734110203975,0.7933759899025151,0.26441721381491395,0.05289666106516388,0.47606211502243734,19.0,5.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,155,1654642800,2.8906474113464355,0.05345031128781457,0.515833760730308,0.18962637371667848,0.02659798155827017,0.2996094054553593,12.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,156,2087744588,3.4869682788848877,0.07583146717605761,0.47679513383225725,0.17335822705089343,0.03397531459821328,0.2694615921831506,11.0,13.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,157,1937964776,2.7812716960906982,0.07901286608052512,0.5565766345889669,0.17382744597855854,0.026665539518865255,0.3560836490915431,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,158,478818552,2.843773603439331,0.06655479231004206,0.476781987433042,0.1779369386575928,0.023521850931178152,0.2753231978442711,11.0,13.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,159,1339482193,2.6432127952575684,0.07680858659116353,0.5154325900936605,0.19538154048692552,0.02787136070040912,0.2921796889063259,12.0,12.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,0,625657653,5.679515600204468,0.07882313355894968,0.59418715871197,0.12706876428699032,0.026680601874782578,0.44043779255019716,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,1,1698271443,5.734420299530029,0.0898005575109117,0.7549440732860775,0.1795635489948627,0.029261430199367635,0.5461190940918471,18.0,6.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,2,537762751,5.070136547088623,0.08507248868210228,0.5161888558824826,0.10481845510986598,0.02329140486975475,0.388078995902862,12.0,12.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,3,574269003,5.265667200088501,0.07371452813982621,0.6356700879277732,0.14113328353856675,0.020540177311947187,0.4739966270772593,15.0,9.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,4,1375843275,5.882643222808838,0.09346089450735513,0.6727373919391669,0.13042258821432873,0.02679149780821203,0.5155233059166264,16.0,8.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,5,1306270088,5.625044822692871,0.07132084016561874,0.635281599274336,0.12968323001696952,0.02130296258047334,0.48429540667689325,15.0,9.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,6,1238154541,5.6013922691345215,0.08289914872286848,0.6748932334791009,0.15151677198487382,0.033366607740871794,0.49000985375335526,16.0,8.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,7,230554038,5.281291723251343,0.08273900049262599,0.5967769347197273,0.11577943616282019,0.0162108732677651,0.4647866252891418,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,8,1913423023,4.913886070251465,0.0830579527379822,0.4760374391909006,0.10286592454015726,0.014692435245378338,0.358479079405365,11.0,13.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,9,32646995,5.640670537948608,0.08161750377167307,0.7550358828775005,0.18886330164160112,0.0354826451332533,0.530689936102646,18.0,6.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,10,1220271111,5.4138898849487305,0.08250435431717328,0.5959381311197769,0.09826082319983533,0.01807209984451652,0.479605208075425,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,11,963240097,5.828171491622925,0.07699213625786132,0.7154960484959227,0.1580215587386694,0.021188801998895865,0.5362856877583575,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,12,1521599456,5.757639169692993,0.08037231229717849,0.6748100165658891,0.1692492710311706,0.028612920936070974,0.4769478245986476,16.0,8.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,13,937759813,5.734421014785767,0.077343678658935,0.7550364554150965,0.19617308698287111,0.0320706274528527,0.5267927409793727,18.0,6.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,14,865822978,5.726393222808838,0.07501925108190663,0.6757354116630926,0.20089517733256457,0.030342451950946297,0.4444977823795817,16.0,8.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,15,947449799,5.515668869018555,0.06308823702391049,0.6365159900298011,0.1452591685458954,0.021588414934131404,0.46966840654977415,15.0,9.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,16,1782950357,5.7577595710754395,0.07024162126647866,0.7965841179105668,0.18847408011015065,0.03641457028743517,0.5716954675129811,19.0,5.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,17,1083503118,5.250041723251343,0.0870677005517447,0.5959882144182691,0.1244471890371122,0.023877602517645685,0.4476634228635112,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,18,1437994672,5.367131471633911,0.059136721365361494,0.5546968578119446,0.13052529257703366,0.020555073086363018,0.403616492148548,13.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,19,1562885644,5.890676259994507,0.061746241977876544,0.7152695690912916,0.12750766612968056,0.028469920906065815,0.5592919820555453,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,20,1709144406,5.148378849029541,0.08810359282438722,0.5960149259030243,0.13468235132034098,0.020181337821356813,0.4411512367613266,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,21,553549746,5.1562910079956055,0.06725590751883563,0.5564790612323076,0.1264065661307241,0.025226420958280652,0.40484607414330287,13.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,22,253942920,5.882761240005493,0.08812663628632438,0.7146022329480456,0.19075842179238237,0.022935937358306596,0.5009078737973565,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,23,145511905,5.875047922134399,0.08127868363722067,0.754414646976786,0.2142679428183994,0.026262385029423005,0.5138843191289637,18.0,6.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,24,1041269999,5.484621524810791,0.07858418386709004,0.6344760363428471,0.10661581944333182,0.02173259298924248,0.5061276239102727,15.0,9.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,25,1411144752,5.5000433921813965,0.06988827048752094,0.6756430594547349,0.18222217388313408,0.028816830876541442,0.4646040546950593,16.0,8.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,26,1509977740,5.84399938583374,0.06559345927939915,0.7151874989864798,0.1912260276315795,0.032785927010303625,0.4911755443445967,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,27,483706708,5.515669107437134,0.0767738254350828,0.6360766204634556,0.1286551641586436,0.016622524976397428,0.49079893132841446,15.0,9.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,28,531799215,5.5627477169036865,0.07246906366461349,0.7555738394851987,0.14861722482562195,0.02772018428625024,0.5792364303733266,18.0,6.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,29,1136840914,5.375041723251343,0.06338924881101597,0.636890615595175,0.16029156708266928,0.03217773652802705,0.4444213119844788,15.0,9.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,30,1761654661,4.640864849090576,0.06804764821000867,0.4360388789333498,0.07838308116946113,0.012972762616769053,0.3446830351471197,10.0,14.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,31,759719521,5.046915769577026,0.07364738590780322,0.555483284371396,0.12675656024513088,0.01817122393262329,0.4105555001936419,13.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,32,1511148819,5.375247001647949,0.07215595714474204,0.6357835983869834,0.16921137114620544,0.025607655109941622,0.44096457213083634,15.0,9.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,33,1533092559,5.734420299530029,0.075197347683167,0.6749884827555086,0.1570522112364956,0.03746700771950962,0.48046926379950333,16.0,8.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,34,2007233909,5.547123432159424,0.08447308425774896,0.5955814257349679,0.09855434055677113,0.01554316656256652,0.4814839186156301,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,35,2017903790,5.6406707763671875,0.059838949617115056,0.6344404318533178,0.14457755511302725,0.020368472794212295,0.4694944039460783,15.0,9.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,36,1623720875,5.218997001647949,0.05898075449294148,0.5955028730659834,0.13208796956749963,0.02036598769243006,0.4430489158060537,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,37,822005099,5.921922922134399,0.08667550767545101,0.7949396069381099,0.16478815915035175,0.02244386877699237,0.607707579010766,19.0,5.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,38,1169621962,6.39087986946106,0.07269094257031342,0.915162093450593,0.24242154101980135,0.038197323903035076,0.6345432285277566,22.0,2.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,39,1315541580,4.890665531158447,0.08842286565714379,0.435743083853342,0.08857778528433637,0.014547993488038162,0.3326173050809674,10.0,14.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,40,1872156770,6.140879154205322,0.08267978446184725,0.7952360885331798,0.18450226349116136,0.033359826874537125,0.5773739981674813,19.0,5.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,41,1117348063,5.296915292739868,0.061225503098112075,0.5559808040815839,0.12542573996562578,0.021775092994807024,0.40877997112115116,13.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,42,1785843434,4.922119379043579,0.08694905711497226,0.4746010131284595,0.10312905755811402,0.01783999926482094,0.35363195630552463,11.0,13.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,43,1971002345,5.421918153762817,0.06842099360089814,0.6353626997627081,0.1833803860619408,0.02459283081922055,0.42738948288154666,15.0,9.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,44,1963233104,5.703374862670898,0.08123293551789974,0.7135618538364109,0.18539116990651788,0.029325218359042865,0.4988454655708502,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,45,45295357,5.250041961669922,0.07528931409121888,0.553839967885443,0.11321960126237693,0.01855241001208089,0.42206795661098523,13.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,46,1818929957,5.218995094299316,0.06722984420573298,0.5959446703654103,0.12465423722737647,0.011592924256148655,0.45969750888188515,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,47,475318147,5.6250433921813965,0.07961378843363864,0.7145537487567666,0.16855880550170485,0.04572836791164996,0.5002665753434117,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,48,1035259748,5.54712176322937,0.08988166329232566,0.6764504970755978,0.1575058838821444,0.027537312461294632,0.49140730073215877,16.0,8.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,49,2088888902,5.4062933921813965,0.0690408138562615,0.5957058929220238,0.13408619284156295,0.026932110600602122,0.4346875894798588,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,50,287070358,5.218996524810791,0.07177597896863083,0.47643844883481357,0.11357190770042662,0.03092784673856127,0.3319386943958258,11.0,13.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,51,1742754336,5.734421014785767,0.07810713772096496,0.5946320538202451,0.11398495864050064,0.020566320214052598,0.4600807749656919,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,52,994158204,5.750248908996582,0.07847890487182427,0.7152647070425866,0.18620911945937718,0.023125714641705743,0.5059298729415037,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,53,1490049239,5.921921730041504,0.06797807740691762,0.7153872401989964,0.18229763247432051,0.024105728798694815,0.508983878925981,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,54,999229484,4.73461651802063,0.06028526983548019,0.4360575826501036,0.09680065262277214,0.015121672617141273,0.32413525741019017,10.0,14.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,55,28344971,5.781296014785767,0.07838811919253513,0.6744933394221868,0.16429494063146763,0.02150113256739472,0.4886972662233246,16.0,8.0
