Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,81,490196200,8.35728669166565,0.14378618735532672,0.7486847419934084,0.24528709694529952,0.038786530711125075,0.4646111143369839,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,82,1298548678,7.5491721630096436,0.09561447642946219,0.9406647314045947,0.3385998164586333,0.04611778234026449,0.5559471326056973,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,83,784324956,8.05974292755127,0.19847361603242492,0.6660757076124206,0.15911470509135464,0.027181702390811805,0.4797793001302543,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,84,733904680,7.78354549407959,0.1456126056416481,0.7790999668632709,0.21127362767358912,0.038552127592466824,0.529274211597215,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,85,1826974045,8.12290644645691,0.11454095772771572,0.8076377151098219,0.2961635200572918,0.05144085193622199,0.4600333431163079,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,86,1873295335,7.830418109893799,0.15833355605519595,0.7630825857534677,0.3061573984965865,0.04340953502878734,0.4135156522280939,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,87,1318058019,8.247903823852539,0.17168849850512563,0.637159508356343,0.22553121416091917,0.037432116496609186,0.3741961776988146,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,88,1826990642,7.799171447753906,0.15941379246051426,0.7242248696423333,0.1698173140953215,0.026183646891538796,0.528223908655473,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,89,1807427148,8.013527631759644,0.17433091025136277,0.7831588979919629,0.2392581069777512,0.027345630457254824,0.516555160556957,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,90,1091247438,7.736671209335327,0.07365217152017474,0.9848493915326919,0.23619479211272712,0.03912646149264044,0.7095281379273246,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,91,905953532,8.12290334701538,0.1104757865021832,0.8967637690106359,0.16982908095629584,0.047767365387224675,0.6791673226671153,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,92,489692981,7.908547639846802,0.1629498974130511,0.7372704747562401,0.2112990917858623,0.03032222744397235,0.49564915552640554,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,93,1403110060,8.45103120803833,0.18530203198702982,0.676959490917841,0.238835124963738,0.03147268124812154,0.4066516847059817,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,94,1719200974,8.22105073928833,0.149591933964686,0.7407746613365781,0.1997506624020365,0.03389533859310483,0.507128660341437,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,95,59365084,8.216654062271118,0.13003651979074093,0.7248871658302517,0.23754758140984075,0.021967418019982525,0.4653721664004285,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,96,808970187,8.330426692962646,0.14903025285806995,0.7782274150824975,0.32814130981548506,0.035145381642689225,0.41494072362432316,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,97,930523974,8.326030015945435,0.19569532911683393,0.6149858432070674,0.14758191903779896,0.020628062615061078,0.44677586155420734,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,98,137155799,8.12730073928833,0.16322468175894703,0.6844551829773347,0.2478789491828615,0.028719549253390975,0.4078566845410822,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,99,253728702,7.763526916503906,0.19486567708865782,0.6813222097000888,0.26006279924689607,0.032365480668791295,0.3888939297844016,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,100,1267631924,8.002300024032593,0.19365541155713353,0.6364612667149602,0.156637395712771,0.021224146228818918,0.4585997247733706,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,101,2026478608,8.201029539108276,0.0991765094738383,0.8450159958353645,0.27814605551612054,0.04807222370940664,0.5187977166098371,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,102,488627338,7.799173593521118,0.2002634844598593,0.6747809939137054,0.23049545809377756,0.026948057388455134,0.4173374784314729,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,103,1385079931,8.357280015945435,0.20080649049470523,0.5943693646359126,0.19454360342904123,0.0204977232728379,0.3793280379340334,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,104,443023852,7.75229811668396,0.10905665325551414,0.8759547086713011,0.3175491500956159,0.07666044473256059,0.4817451138431246,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,105,832802126,8.279155492782593,0.18851545675393552,0.708303679560796,0.241577549677212,0.027352553220235845,0.43937357666334775,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,106,1177559954,8.096048831939697,0.25430710373723314,0.5823923075981764,0.20454848503742795,0.049173873851346445,0.32866994870940214,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,107,828251148,8.169779777526855,0.11718849829529346,0.7507482553174589,0.25374993436514853,0.05098709766217392,0.44601122329013665,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,108,1916885108,8.299175500869751,0.12011653431771724,0.8537362698737717,0.2137301662549463,0.035106144994785274,0.6048999586240404,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,109,1179664583,8.341655969619751,0.2072029401444137,0.6922731721884345,0.18049705869849147,0.025958204633052494,0.4858179088568904,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,110,2110358319,7.783546686172485,0.1501354370649752,0.75713869357797,0.30209297535193297,0.03113394043551697,0.42391177779052014,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,111,69305102,8.201030492782593,0.19990267864307126,0.7141527989871821,0.26796547506769225,0.037432685410992,0.4087546385084974,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,112,2099058792,8.17417311668396,0.14640269779425022,0.730864329025074,0.23165209630180308,0.03622124855671472,0.4629909841665564,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,113,803582769,8.201031684875488,0.12930582675863214,0.8187955301482782,0.30612167996053735,0.02991510776337193,0.48275874242436906,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,114,1902408805,8.142925500869751,0.09245694948266478,0.9589201933903152,0.33106058554959866,0.05596417419971836,0.5718954336409983,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,115,1259589446,8.154152631759644,0.11992884171382047,0.8184637578653391,0.24011955833127605,0.04471099645271747,0.5336332030813452,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,116,1654642800,8.314801931381226,0.21823499303141386,0.6285218248338688,0.22765468070151412,0.03128926341726828,0.3695778807150864,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,117,594362496,8.013529062271118,0.1585552170583046,0.7448722396947269,0.20258597048492988,0.020900540772335535,0.5213857284374613,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,118,187033306,8.439801692962646,0.19459279778313637,0.6842130705977986,0.18684956058443894,0.03497665286207253,0.46238685715128713,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,119,1515968844,8.185402870178223,0.09293708360752405,0.8901547657567365,0.325869338944593,0.06810109968280524,0.49618432712933835,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,120,1337154836,8.314801216125488,0.0942194428133491,0.9618901798056148,0.34416455935213225,0.05455828668520869,0.5631673337682738,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,121,1085826672,8.357278823852539,0.07327916977832769,0.894779977231951,0.3331294250217222,0.04393899779008452,0.5177115544201443,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,122,1790882283,7.846047639846802,0.10823539116943486,0.9363520379080384,0.21758330594752937,0.046559663675736176,0.6722090682847731,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,123,2011200635,8.497913837432861,0.12071698454142407,0.8049028802108824,0.33434019466422016,0.030997916921976728,0.4395647686246856,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,124,1481448673,8.346050262451172,0.16037778424060864,0.7252578810318403,0.22119456517768574,0.024028420163661943,0.4800348956904926,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,125,857287473,8.091652393341064,0.16437006425253184,0.7121398518189037,0.2528551806694872,0.033689248045621394,0.42559542310379506,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,126,426331361,7.924173831939697,0.07158656785418242,0.9815779278666181,0.24352274721426762,0.031002495602099035,0.7070526850502515,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,127,1474711849,7.8260273933410645,0.06444768673108205,0.9986642655672421,0.34368879502862304,0.044183276152119186,0.6107921943865001,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,128,1104690703,5.668708562850952,0.265476179684822,0.6455131365617278,0.20275932873719518,0.03326502782610313,0.4094887799984294,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,129,1558946001,4.843777894973755,0.14205777495043914,0.7905271037732635,0.28217645538927916,0.04748608254693301,0.46086456583705154,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,130,1558800852,5.288968324661255,0.18945883023839874,0.6790793133352816,0.25545179915973004,0.03658168740535018,0.3870458267702014,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,131,64313878,4.343775033950806,0.11555472645871363,0.9126530469882645,0.2634311365781584,0.034688830673415924,0.6145330797366902,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,132,2109083167,5.70833420753479,0.10472777286250928,0.8026369912239348,0.2637860846000644,0.0421708922594699,0.49668001436440057,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,133,1649863693,5.609410047531128,0.10473082236396644,0.809473644558539,0.18988254404630553,0.03760550985067946,0.5819855906615541,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,134,241450799,5.63020920753479,0.1788391216555091,0.7246710607354614,0.17520200059997448,0.023769602125144153,0.5256994580103425,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,135,1121589842,4.531277179718018,0.2823412438263629,0.5923372045997202,0.18659941870920985,0.03357842117649102,0.37215936471401956,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,136,26894468,5.223955869674683,0.19197068109889895,0.6508575716397832,0.24324515018676474,0.023931524055748356,0.38368089739727007,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,137,80604351,4.828152656555176,0.23227406939195244,0.6329673327417715,0.2514295728364777,0.03323605509029962,0.3483017048149942,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,138,2031599051,5.911459922790527,0.14259435538267784,0.7191802012986058,0.2872281155393406,0.03090434765048893,0.4010477381087764,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,139,1943073562,4.5937769412994385,0.16282445360719622,0.7478083650957462,0.2726699430645636,0.03793481842272514,0.4372036036084576,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,140,176495276,5.364583253860474,0.16616641599516777,0.7896853532408398,0.27746730412575626,0.04070960471250757,0.47150844440257594,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,141,836564337,4.921903610229492,0.09229371564035652,0.8685799258085645,0.3434209845179474,0.07598845767928204,0.449170483611335,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,142,918048512,5.192706346511841,0.10688275973554963,0.799304766571344,0.23959052003247916,0.02644159464213939,0.533272651896725,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,143,1555106235,4.921903848648071,0.1620025017269787,0.7260996803475738,0.1779196400172604,0.032727513590855725,0.5154525267394576,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,144,1075634974,4.989579200744629,0.1394604375528365,0.7297405971891094,0.2778411414413851,0.05442153570871449,0.3974779200390097,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,145,2130689123,4.421900272369385,0.12088865812947151,0.7762059299354471,0.2921902638309841,0.030783050083546336,0.45323261602091663,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,146,1515528027,5.348957061767578,0.15858060195404342,0.7736579078041913,0.28939382847971584,0.035645884314811145,0.4486181950096642,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,147,1304287277,5.234414100646973,0.09551864427793362,0.8601020030241922,0.314509339212855,0.03482216327676051,0.5107705005345768,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,148,1720353129,5.145831823348999,0.125441022561335,0.7342826388426771,0.2855702417452615,0.03657551342733475,0.4121368836700813,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,149,734697790,5.5156590938568115,0.0631236205933267,0.9714881900486424,0.3079803976637611,0.047067969102627824,0.6164398232822533,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,150,699475056,5.53645920753479,0.13958281624692803,0.7902720720093546,0.2937775886825456,0.05125661082420439,0.4452378725026046,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,151,13007515,4.578152179718018,0.116067957947428,0.7623452781159014,0.25129907190802325,0.03553118153326631,0.47551502467461193,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,152,1276684241,4.927080392837524,0.10078431911412164,0.9138559301003696,0.39329390717172796,0.045479253224648554,0.47508276970399305,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,153,425802096,4.218774795532227,0.05985530453033057,0.9937538514466707,0.3689313667899714,0.06208605880858913,0.5627364258481099,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,154,1509454501,5.895835638046265,0.21221153696850187,0.6827267348876304,0.2678464665109342,0.032324394653224515,0.38255587372347155,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,155,2071857422,4.937528610229492,0.06559577798485215,0.9709388025690042,0.371611701707398,0.044209110591922306,0.5551179902696837,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,156,756362408,5.598959922790527,0.08507412255263153,0.8319099468912725,0.2903601590901428,0.030076469077152487,0.511473318723977,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,157,993627857,4.859402894973755,0.14205091643601617,0.7908767062690379,0.262956415181786,0.03398408953092602,0.49393620155632606,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,158,573828699,5.130207061767578,0.0776233380961641,0.8296746132196551,0.3365111101283082,0.058609731342606684,0.43455377174874027,29.0,0.0
"(p=0.750, q=0.950, c=0.750)",0.75,0.95,0.75,159,1385470475,4.531277418136597,0.10542126476401642,0.9064765076745462,0.25958412823298993,0.03436306051677857,0.6125293189247778,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,0,625657653,8.189676284790039,0.17561996236402067,0.6987685428800112,0.22289708233568226,0.044109062008932144,0.43176239853539716,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,1,1698271443,8.06380844116211,0.12859149777754147,0.8373562742310051,0.30468054291588764,0.04485362404705697,0.4878221072680605,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,2,574269003,8.314678192138672,0.14077373781687388,0.763333586086235,0.2526730577506708,0.0346672423277565,0.47599328600780766,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,3,1306270088,8.4304940700531,0.1570633112224181,0.7054753876150226,0.217932319048595,0.03254176018800656,0.455001308378421,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,4,1238154541,8.064675569534302,0.1312562766048459,0.7891885869476654,0.2658151284557651,0.05610971918149775,0.4672637393104024,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,5,32646995,7.751166105270386,0.13509669563393598,0.8028688815637656,0.30686702629376567,0.05340206927788779,0.44259978599211175,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,6,1220271111,7.892799615859985,0.17332350575398164,0.6982648804159957,0.1710224372581747,0.029432263112317676,0.4978101800455034,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,7,963240097,8.154340028762817,0.11685136333592758,0.8016926534202792,0.2708726072165818,0.032095483348500084,0.49872456285519756,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,8,1521599456,7.93967604637146,0.16934812518251652,0.7229313379042481,0.27473675569390504,0.04320727551933548,0.40498730669100774,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,9,937759813,7.975726366043091,0.14915105320462588,0.770564411249958,0.302943832955704,0.045476176329953794,0.4221444019643,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,10,865822978,7.814675331115723,0.1625418459292824,0.7143311871628604,0.3210554065802173,0.044258518032781115,0.34901726254986193,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,11,227302066,7.83292031288147,0.11585396025625043,0.8068084316443402,0.20683557216145126,0.03476704890526497,0.5652058105776238,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,12,947449799,8.095927476882935,0.1320334602913806,0.728509884710761,0.2520816364630675,0.032965163672418904,0.4434630845752744,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,13,1782950357,7.918924331665039,0.0804372638676134,0.9145943205941613,0.3281848335413148,0.06104083675397081,0.5253686502988759,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,14,1437994672,8.049052715301514,0.15058922856563312,0.6840475127889342,0.24896726551710496,0.034804052301293256,0.4002761949705358,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,15,1562885644,8.062509298324585,0.11378783411815357,0.7687705983166369,0.20163449130595315,0.04381721947782381,0.5233188875328599,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,16,553549746,8.299054384231567,0.2085861007557939,0.6477561829458932,0.22091973489451874,0.04132290377889712,0.3855135442724773,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,17,1939338035,8.492991209030151,0.10076510802375654,0.7880774362740891,0.2661971564378885,0.04845623371319843,0.4734240461230023,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,18,145511905,7.986552953720093,0.12068976077070899,0.8227212356492467,0.3567639535206412,0.03964231518436327,0.42631496694424215,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,19,1041269999,8.196542739868164,0.1689657534938077,0.7031389575161346,0.17381329440635299,0.034103219251022825,0.49522244385875885,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,20,2139080526,7.68967604637146,0.07745993080958238,0.9019456474742327,0.33442946560044523,0.03828342693017586,0.5292327549436114,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,21,1411144752,8.122829675674438,0.12688536118254595,0.7778631931172258,0.3239955474341312,0.0459344266420459,0.4079332190410487,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,22,1509977740,8.049053192138672,0.09887813169270952,0.8081142643864475,0.33200876344240116,0.05132238038828478,0.42478312055576173,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,23,483706708,7.967393398284912,0.1454827751294161,0.7496221779006874,0.23164087928462648,0.026064808938405494,0.4919164896776557,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,24,289894276,7.8771750926971436,0.12305398173438585,0.8488226405572331,0.315804580684115,0.06327610710595152,0.4697419527671668,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,25,531799215,8.042035579681396,0.09917143153545778,0.8584904446292697,0.25583742500425133,0.04463607251245783,0.5580169471125603,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,26,621504377,7.76780104637146,0.061041007583838014,0.9710515375295575,0.3429111678485948,0.04924001785092446,0.578900351830038,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,27,1136840914,8.191138505935669,0.15162038578304304,0.724452332441393,0.27978389681611626,0.05046179871483238,0.3942066369104446,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,28,759719521,7.877177000045776,0.2192189866700815,0.6428468712716454,0.22444417970327862,0.029677690364797338,0.38872500120356984,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,29,1511148819,7.9471755027771,0.17611206490821077,0.6897849686720687,0.27895097688320963,0.038598386707249834,0.37223560508160936,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,30,1533092559,8.548106908798218,0.11353106980551114,0.8112418342603145,0.2858197131033969,0.06789751542516702,0.45752460573175036,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,31,1164104192,8.487974643707275,0.082308987299531,0.8182150068527836,0.27093969139993646,0.03135105364216358,0.5159242618106836,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,32,2017903790,7.877176523208618,0.14153076856557822,0.6964794641046659,0.24380531101782654,0.03114141589328495,0.42153273719355433,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,33,1623720875,8.02089238166809,0.1477738239401362,0.6818869357291161,0.23190167225351585,0.03297347973499988,0.41701178374060033,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,34,822005099,8.220928430557251,0.10408045397130467,0.8830234627390606,0.280193680302913,0.03370186698933169,0.5691279154468162,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,35,1169621962,7.93048620223999,0.08331157853325752,0.9219015256174985,0.3682806296186649,0.052194552215837,0.5014263437829961,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,36,1872156770,7.908427000045776,0.11020686680889451,0.8718208722424982,0.30913657871844263,0.052599538110292714,0.5100847554137627,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,37,1117348063,7.99612021446228,0.18242148724607082,0.6392514749591099,0.22286697208084483,0.03581531141083101,0.3805691914674342,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,38,1971002345,7.674050807952881,0.14641205990624578,0.7254769596047251,0.3220313911366554,0.03872587199808567,0.3647196964699842,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,39,1963233104,8.305800199508667,0.11624954067735892,0.838241521394982,0.33132626872829457,0.04747760054948169,0.4594376521172058,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,40,972786036,7.73655104637146,0.07281465818009439,0.8819911239259662,0.26708429277636186,0.05166750544845266,0.5632393257011518,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,41,1818929957,8.016413927078247,0.19263470277717545,0.653986709783349,0.20771747551607947,0.017543148730474394,0.4287260855367951,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,42,475318147,8.252179622650146,0.11365101275554142,0.8608881481073347,0.3089512972048667,0.08156781632291789,0.47036903457955004,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,43,1742754336,8.367992639541626,0.16800926887490214,0.7013765122292436,0.201189238086374,0.03281780926430301,0.4673694648785665,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,44,994158204,8.267804384231567,0.11262382870041317,0.8487030108126796,0.3424704160494686,0.037327299397822956,0.4689052953653883,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,45,1490049239,8.117987871170044,0.11883433724235068,0.786387354835697,0.30635527579097716,0.03559792386018608,0.44443415518453383,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,46,28344971,8.22092866897583,0.14929767375985714,0.7621388705006634,0.28499379799431424,0.03334810433150325,0.44379696817484604,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,47,96478470,8.180487871170044,0.14873715569359555,0.741947879908493,0.24535278238265085,0.037536581680759816,0.4590585158450822,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,48,953383961,8.14280390739441,0.09055926722675306,0.8655737704120953,0.2912141257290562,0.04424606881283364,0.5301135758702056,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,49,183372402,7.914860725402832,0.15852485824787615,0.7522556325658923,0.23542805418410453,0.038084290348810286,0.47874328803297767,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,50,2047789755,8.049053430557251,0.0937947415366028,0.9296156012312381,0.34142948370911347,0.04159727809409563,0.5465888394280294,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,51,1213818894,8.399240970611572,0.11599443035891083,0.7309533445287438,0.2473164868945083,0.0301497386779197,0.45348711895631577,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,52,2090181924,8.205304384231567,0.14331142709516936,0.7411471608930658,0.2906617044954365,0.05258137857323834,0.39790407782439097,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,53,1745141102,8.149238348007202,0.15307883257729005,0.7274332405946052,0.24144415989807333,0.03552945724930711,0.4504596234472248,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,54,135194935,8.505389213562012,0.13179363646910838,0.7079800660425885,0.2637335783539755,0.034921613838917086,0.4093248738496959,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,55,1803038838,8.021035194396973,0.17384780105176276,0.729982127739143,0.28869110105824836,0.02879711630873117,0.4124939103721634,29.0,0.0
"(p=0.750, q=0.975, c=0.750)",0.75,0.975,0.75,56,374020484,7.7990522384643555,0.06971063364100126,0.9495673163368845,0.29399165874600813,0.0482020744150016,0.6073735831758748,29.0,0.0
