Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,39,1849364641,4.996890544891357,0.06183809104419231,0.6781776276134859,0.11027692527726966,0.9633880001553727,0.8900116538262366,0.6361790874303384,0.1888095062610578,0.015005380550500278,0.43236420061878034,15.0,9.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,40,887449729,5.088679313659668,0.04917363075689874,0.7054510685904863,0.11547356139689258,0.9724021059550166,0.883535564408318,0.7146838494696418,0.21825935414674852,0.01794974836336709,0.47847474695952613,17.0,7.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,41,816072213,5.298466444015503,0.050570661572373554,0.6788858420651684,0.1668593167247768,0.9767864595146487,0.8378379455712635,0.7155809764897658,0.20367940970462528,0.025648466046660587,0.4862531007384798,17.0,7.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,42,96780925,4.928984880447388,0.06920338798622085,0.7601886114149187,0.261374442621755,0.9677861350802222,0.7399131482332189,0.634444944562626,0.18959967980297596,0.03479020704319237,0.4100550577164579,15.0,9.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,43,1763565167,4.958476543426514,0.05388680393647555,0.682561125240083,0.12578682866658616,0.9756175605885501,0.8731250417320224,0.7155755949819128,0.2112396360929161,0.01951977462160997,0.4848161842673868,17.0,7.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,44,204510539,4.602024555206299,0.05366071563463535,0.7635711599076593,0.14742970834947444,0.9596329003622519,0.854492318987334,0.5158927825851475,0.16246629930844794,0.01571261961565603,0.3377138636610435,12.0,12.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,45,1741905008,5.009759426116943,0.08231211391857343,0.6897259064869918,0.1565968123773643,0.9693141064898757,0.8507825531097489,0.7140386988245008,0.2095286322611981,0.02509241021807068,0.4794176563452319,17.0,7.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,46,1786766734,4.765609264373779,0.060451383534421504,0.7642293608897386,0.17135447322938382,0.9570304860210587,0.8327277096789365,0.516246864347814,0.16262798683804008,0.018308919136243915,0.3353099583735301,12.0,12.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,47,887901447,4.459686756134033,0.08696297510258635,0.7111389634044678,0.23261666477360599,0.9690903923818474,0.7710389542816718,0.39727883777408,0.10722171831280558,0.015292028933930264,0.27476509052734427,9.0,15.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,48,404912240,4.983394622802734,0.055341232423198924,0.6158347407078504,0.10073149371336344,0.9810865758286349,0.8986078431729884,0.7963053886547804,0.214179896942033,0.017095125312397895,0.5650303664003495,19.0,5.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,49,607917439,5.063610553741455,0.0695076171953406,0.7845464735215485,0.14509053792297824,0.9670576597767034,0.8554095956705747,0.7135461867769628,0.2403387309036998,0.022907740675871854,0.450299715197391,17.0,7.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,50,251902477,4.6078081130981445,0.05919977035967094,0.7659417331919393,0.14552690463237897,0.968029873158044,0.8547441588000582,0.5170261108538794,0.16435486999858182,0.014950183387683821,0.3377210574676137,12.0,12.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,51,2047687242,4.604082107543945,0.0791601336316835,0.7926910787764772,0.1412686671279917,0.9503512660038445,0.8542564772180562,0.514690690422708,0.16815069918497222,0.014308081626583164,0.3322319096111526,12.0,12.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,52,2051654822,4.872065782546997,0.06180903767036512,0.8239089580720873,0.15338738787436404,0.9715967801151418,0.8467390866621102,0.715594065094129,0.25144040475647883,0.023533735795462668,0.44061992454218746,17.0,7.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,53,1906059605,4.43015193939209,0.06332351762484004,0.7461213470098851,0.20114438611268506,0.9686065109976826,0.8069539080675168,0.5574977447204562,0.16747711168083904,0.02257320020174942,0.36744743283786774,13.0,11.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,54,1650267518,4.803539037704468,0.06590338739269558,0.7222178950335965,0.1316651892516958,0.9697753599402493,0.869694600047748,0.6756256576252899,0.20730422286879827,0.01907147297062881,0.44924996178586296,16.0,8.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,55,1277363401,4.2963972091674805,0.07098536273170689,0.8358401587267028,0.16514214310654116,0.9587169331621713,0.8341477651534832,0.4372482950076661,0.14483730209806533,0.013958449184277492,0.2784525437253233,10.0,14.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,56,1582042729,4.5798659324646,0.06865009908634519,0.7857769361408309,0.1922837168917479,0.9729154471288939,0.8171463659550203,0.715870318223221,0.23901058634837008,0.02849747025627614,0.44836226161857495,17.0,7.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,57,1517263894,4.6817193031311035,0.08396995165035276,0.6737395049579156,0.13858257941919913,0.9660056752089576,0.8617484510972314,0.7129506650064512,0.2044430614281308,0.021313168833943245,0.4871944347443772,17.0,7.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,58,1058721695,4.283312082290649,0.080393166991331,0.8091115207124596,0.1559636179521237,0.9556083466692854,0.8454378607738279,0.556127741209441,0.1876814974536302,0.017910261424188757,0.3505359823316219,13.0,11.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,59,454710841,4.110934019088745,0.06825331197889381,0.8023464136027979,0.17396466051316697,0.9583565808218256,0.8190424928406983,0.3575117349329248,0.11008029116752702,0.009784112636356783,0.23764733112904105,8.0,16.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,60,60713299,4.008080244064331,0.08536903693687713,0.6747745959359612,0.18741784122500582,0.9560711961618605,0.8130932607201818,0.4370461955600627,0.11972570010634383,0.014825785588696579,0.30249470986502236,10.0,14.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,61,1678520144,4.176669597625732,0.057818855160308116,0.5020625371358153,0.10980990414921327,0.9401382286316401,0.8931637053043044,0.43647683386621644,0.09948002993955037,0.00975934838512752,0.3272374555415385,10.0,14.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,62,2115188154,4.859988451004028,0.053923253801907024,0.7584215867275277,0.13825891131155316,0.9661277652131812,0.8607422944304066,0.7123350322798107,0.23088561182225967,0.021295175793061078,0.46015424466448984,17.0,7.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,63,1179848272,4.460939884185791,0.05825126881313219,0.6705910684650058,0.1431714542791056,0.978026735211193,0.8587133347973632,0.7555289007916706,0.21532940387047933,0.023153241832529804,0.5170462550886615,18.0,6.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,0,2021041766,5.06488037109375,0.07292861023895866,0.5844463254520226,0.14165538648777307,0.952405092924804,0.868915011952476,0.5152616220056231,0.19680771535429412,0.024478619308147723,0.2939752873431811,12.0,12.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,1,1992340928,5.632253885269165,0.06295079837244576,0.5837943185104497,0.12099112241050106,0.9690790853514851,0.888637230897062,0.7140056748703034,0.2718545855044544,0.03128952719642188,0.41086156216942726,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,2,465654247,5.568631172180176,0.07655013894786672,0.7281715194297442,0.14244937777760844,0.9791600557555369,0.8617748775223386,0.7158083035710879,0.3426845157453282,0.03221176575384876,0.340912022071911,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,3,1136163917,5.006208181381226,0.07812545440654019,0.7611349470595088,0.15162908038956968,0.9514248459883161,0.8491798450546706,0.5947440892314471,0.2921445872243569,0.027503296359896953,0.2750962056471933,14.0,10.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,4,600597301,5.304972171783447,0.05789068314973859,0.6278404687122476,0.09127302003554863,0.9681652986112219,0.9087468240451934,0.7138895639794001,0.30290696117116633,0.020738018866915477,0.39024458394131833,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,5,2059112513,5.198365211486816,0.061718606002677125,0.6709826835859625,0.1276382854793278,0.9611628812706404,0.8785498554865029,0.7142446309008438,0.3180545134732214,0.031681921071637496,0.36450819635598486,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,6,79458643,4.70881462097168,0.08189612833037817,0.7129541892287385,0.10623396016050997,0.9716656352655687,0.8956741652677779,0.5569789945327817,0.25229599781456225,0.01835175389288271,0.2863312428253366,13.0,11.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,7,457495139,5.597392559051514,0.08274327531353873,0.8409042540768525,0.2011092537618442,0.9771676845059006,0.8014545774815157,0.7557598317942664,0.4000088554861642,0.04827139212226676,0.30747958418583543,18.0,6.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,8,769167530,5.2109739780426025,0.08316779326155299,0.7113040165718278,0.19790634186080666,0.9647450908659267,0.8080807830349608,0.6749347655779592,0.30801906121777844,0.04072861631211193,0.32618708804806856,16.0,8.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,9,1975687421,4.989793300628662,0.05716676711632504,0.6677469504508659,0.20238374437258122,0.960426800452725,0.7982488531018361,0.5945375469792313,0.24891530976149878,0.03470859678405981,0.31091364043367287,14.0,10.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,10,762041545,5.285590171813965,0.06518570183864067,0.5555097188523335,0.20337452735039474,0.9732667079549122,0.8200553638813076,0.6760732649375484,0.23767295164315985,0.046896205167513826,0.3915041081268749,16.0,8.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,11,881031684,5.687295436859131,0.056958075602462355,0.7710895800496746,0.1907364175426984,0.9774596994818693,0.818263450466466,0.7946550078065191,0.3804374311063415,0.05108043541537498,0.3631371412848026,19.0,5.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,12,1717144779,4.964881420135498,0.07176663965347042,0.6572915595709548,0.13938608934690858,0.9584674906064964,0.861526285593091,0.6353719473993221,0.2672102012559882,0.028818542698444086,0.33934320344488966,15.0,9.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,13,234383320,5.201766490936279,0.0640129597145611,0.8433523327201091,0.21460586801084297,0.97609044705502,0.7934623436245414,0.6365737382840584,0.32797434426762373,0.04305054575439161,0.26554884826204295,15.0,9.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,14,526735776,4.962188720703125,0.0704914572826362,0.7622220772029366,0.20889790998763524,0.9650776058580505,0.7971776207803226,0.5554003935945964,0.26553888297707245,0.0351720574860861,0.25468945313143776,13.0,11.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,15,363244612,5.479037046432495,0.06288026372377895,0.6057563211704037,0.10642362785595352,0.9721055325117,0.8996589450871089,0.7544263295345744,0.3047296001150195,0.026476847557478363,0.4232198818620766,18.0,6.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,16,945660547,4.892271995544434,0.06237650681676357,0.6943609495130515,0.1501883370764665,0.9535900816265765,0.8553211120075598,0.594446588426518,0.26946215529530376,0.0278829107261433,0.29710152240507093,14.0,10.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,17,547955011,4.766243934631348,0.0787285234665878,0.7564341181253027,0.17068290615470544,0.9700257973574324,0.8360426861956018,0.5555838633441873,0.25114210417988714,0.029221967958454668,0.27521979120584544,13.0,11.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,18,776696670,5.201939821243286,0.07413252289676589,0.8243824249345559,0.13298115063457036,0.9817834396465303,0.8682735041117735,0.7572746120638508,0.41159648813481736,0.031276070172158416,0.31440205375687524,18.0,6.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,19,934013921,4.674270391464233,0.08630488890375698,0.7981648590343301,0.15660704951757465,0.9442761720608146,0.8466568708616896,0.5154633062818532,0.26236928858983255,0.024292565667354365,0.2288014520246663,12.0,12.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,20,393891727,4.730254650115967,0.07550298048614756,0.39085331312010246,0.11736597134502111,0.9598069414776191,0.8844978291881982,0.5548221576208227,0.14944705728809585,0.02110600330491761,0.3842690970278093,13.0,11.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,21,2005900680,5.260203123092651,0.05828351983516545,0.7172286480512626,0.09725211370242814,0.9745272579940911,0.9035032795139363,0.7158902900398487,0.3430392508993993,0.023052079029657682,0.3497989601107917,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,22,1532785696,5.041117191314697,0.0798290632847573,0.6457794649296068,0.10904650439582701,0.9674471777592517,0.8920634419251882,0.6345914732738667,0.26785100668324047,0.02317720945692372,0.3435632571337026,15.0,9.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,23,602480255,4.731907367706299,0.059368528663404446,0.6500858251968448,0.13048546971066302,0.9605213981404844,0.8729915384843497,0.5161897868846413,0.20903469251467757,0.021853538588477148,0.28530155578148675,12.0,12.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,24,2004750337,4.653608083724976,0.06669552038784465,0.742105905137218,0.14973376468606842,0.968070645218916,0.8615762387389154,0.47692688094324837,0.21832800957093543,0.02209592803040378,0.23650294334190924,11.0,13.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,25,1419801162,4.684426784515381,0.07746841681086632,0.7740609718330914,0.16887855358821788,0.958444042918715,0.831858640483837,0.5554315155199775,0.26537045109227486,0.02841829036721996,0.26164277406048264,13.0,11.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,26,159306689,4.819048881530762,0.06561669669365049,0.6587018543194775,0.1489182649956526,0.9537077226640676,0.8542750255007724,0.5159381319467523,0.21963534539980833,0.023521765650610114,0.2727810208963338,12.0,12.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,27,520480270,5.0572614669799805,0.06455562743806248,0.7646043221360245,0.11499995683587994,0.9588248255479717,0.8879894461142093,0.6743899245769553,0.3333175599971901,0.025902291782997456,0.31517007279676773,16.0,8.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,28,445641572,5.022218704223633,0.08352596021956263,0.7784268920120921,0.1658036288816734,0.9494802343407011,0.8374644294672916,0.634478347740391,0.32290768347013776,0.03354005377654361,0.2780306104937096,15.0,9.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,29,599896403,4.701083421707153,0.08589034206660827,0.6309415545170092,0.14098511727024285,0.959673852839751,0.8636782416885963,0.5158837853913747,0.2127821787646794,0.023146333187259196,0.2799552734394361,12.0,12.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,30,623440774,5.693080186843872,0.06976585102860094,0.5540664505735168,0.14196065453875492,0.9772782080290086,0.8623431042938973,0.7937959112223594,0.28247344993056256,0.0369483418965571,0.4743741193952397,19.0,5.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,31,843544805,4.714079141616821,0.08334963081827894,0.5436694484018681,0.15078979005725815,0.9600030124529,0.8504110824213694,0.5566868622691653,0.1971874330711184,0.025200620252248833,0.33429880894579816,13.0,11.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,32,373605323,5.140154600143433,0.07997889495947373,0.7084206180519403,0.12315459841946164,0.9586417691061242,0.8787093521075051,0.595134926422361,0.2772203183956357,0.02348896666066681,0.29442564136605837,14.0,10.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,33,1146183646,5.357745409011841,0.0671645818641334,0.7282838045692042,0.1498235159554232,0.9735605837232956,0.8536395577413726,0.6357316146204831,0.29087782672573115,0.02929933136141473,0.3155544565333374,15.0,9.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,34,1427834260,5.431499242782593,0.08026000723165572,0.753766732172493,0.1947375403919103,0.9706344781151864,0.8178183737429646,0.6756108850866525,0.3159780901908652,0.04286178053441735,0.31677101436136995,16.0,8.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,35,874363302,4.986491680145264,0.0587131954983015,0.569121879663224,0.1330751679022349,0.9559828020072523,0.869509550097288,0.6347091361570137,0.23958332791002782,0.027451400478907956,0.3676744077680782,15.0,9.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,36,2090951919,4.889018297195435,0.07924325741785204,0.6434942669853946,0.12334369378870218,0.9623954589829937,0.8809917220550609,0.596478925404453,0.24890228296927436,0.024304492380694816,0.3232721500544839,14.0,10.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,37,1773973039,4.803717613220215,0.06299322942299916,0.6280412319400781,0.21801519842661587,0.9699948718515174,0.7942663757255458,0.516412065103524,0.1975789143268727,0.03487634663784667,0.2839568041388047,12.0,12.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,38,1371273618,4.866087436676025,0.069807828016078,0.651478185245295,0.13625296018229713,0.9547166682018592,0.8646844916774292,0.5547721396318942,0.2359902743251149,0.022888051817738328,0.2958938134890409,13.0,11.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,39,1849364641,4.865366697311401,0.06413368290655026,0.6677172319431403,0.1063346317836245,0.9640454826010602,0.894084068964471,0.7154522014348905,0.31809789810349526,0.025006980474098897,0.3723473228572963,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,40,887449729,5.125760078430176,0.049904986310428695,0.6953590036533767,0.11221106627692239,0.9722438640141198,0.8897474492340445,0.7145630674348721,0.32534118052338895,0.026285299934285317,0.36293658697719783,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,41,816072213,5.005863189697266,0.0515731293064528,0.6679229984762656,0.16462727682498562,0.9764791499047858,0.8427758048146617,0.754992725951436,0.32035151694264014,0.04070268779350186,0.393938521215294,18.0,6.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,42,96780925,4.791075229644775,0.0704012256117312,0.7456001284908482,0.2521045523209212,0.9640157637772988,0.7514075816015345,0.6731934644460642,0.3015318909133135,0.05500191351595889,0.31665966001679186,16.0,8.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,43,1763565167,4.924594163894653,0.05485447749181249,0.6642921319337991,0.11914650778568747,0.9773134357455726,0.8815968966092398,0.7157671156024115,0.3111062498981274,0.02802682912299811,0.37663403658128614,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,44,204510539,4.674856662750244,0.05422312866519837,0.7582963730170448,0.14385888768187585,0.9614505620183056,0.8601875577610972,0.5160949305393001,0.2427396988419872,0.02319126939591031,0.25016396230140253,12.0,12.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,45,1741905008,5.040621995925903,0.08366704931658805,0.6750762418062092,0.1494505627523722,0.971346990439815,0.8610475187877902,0.7143287478621416,0.3103170170536165,0.03636675990582248,0.36764497090270276,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,46,1786766734,4.709766626358032,0.06205090612426369,0.7429916166904654,0.16420490598300477,0.9538343248100992,0.8492508651467374,0.5555712162166215,0.26335082214514466,0.02987054600726668,0.26234984806421,13.0,11.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,47,887901447,4.3570756912231445,0.08935709199382616,0.6847202470368622,0.21995003894822635,0.9573462491610201,0.7857778566872827,0.4360202393428919,0.1765732611745792,0.025633782174785787,0.2338131959935269,10.0,14.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,48,404912240,4.990424394607544,0.05723122118434836,0.6031889326509845,0.09711336934327043,0.9840055673861378,0.9041246568972003,0.796816911845697,0.3171850531002766,0.024989127423912162,0.45464273132150806,19.0,5.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,49,607917439,4.665380239486694,0.07048775978241148,0.7803107303473118,0.14305175292838584,0.9713239594637386,0.859862827103915,0.7143563249141185,0.3593154306837165,0.0340181769979721,0.3210227172324299,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,50,251902477,4.63322114944458,0.06127254771088987,0.7482875915100147,0.1393517216001166,0.9580921499527107,0.8632473746574609,0.5557457543772764,0.2665579985154277,0.02390268304213797,0.26528507281971064,13.0,11.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,51,2047687242,4.695711135864258,0.08054310227548969,0.7917187299796349,0.13857898322628323,0.9586279809898745,0.8620013690055834,0.5154859139489224,0.25245357418373704,0.02119865307460259,0.24183368669058283,12.0,12.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,52,2051654822,4.760793209075928,0.06253161043620294,0.8256523207012723,0.1514346063535978,0.9809517049627127,0.8497670871504829,0.7170841218685247,0.37708178032915307,0.03506985585622737,0.3049324856831441,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,53,1906059605,4.751795768737793,0.06603817115519833,0.7233698057197188,0.1933649795330402,0.9617788996398535,0.8155535798604299,0.6757957588140187,0.30789149240929864,0.04241837502273239,0.32548589138198736,16.0,8.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,54,1650267518,4.853719711303711,0.06654647959469058,0.7203117419423273,0.13000992786551618,0.9728729507375923,0.8722184933216427,0.6760699975621385,0.3099408860843967,0.028334169213146968,0.337794942264595,16.0,8.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,55,1277363401,4.4453394412994385,0.07286967235534855,0.8147823354207001,0.1563030600542992,0.9479440206164383,0.8487188194105579,0.47638941629633075,0.23925901835820038,0.02271267653604484,0.21441772140208554,11.0,13.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,56,1582042729,4.961602449417114,0.071064657707145,0.768784784667389,0.18264836710300428,0.9754809642221167,0.8283976722701958,0.7952713820423224,0.39666997886630667,0.0470404999990797,0.3515609031769362,19.0,5.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,57,1517263894,4.8824379444122314,0.08550490295034574,0.6666314398702703,0.13509251723816393,0.9700786945251497,0.8672692092782147,0.7138245856686186,0.3046892029004369,0.03136807923079786,0.3777673035373838,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,58,1058721695,4.507624864578247,0.08147087801529743,0.8086971900384716,0.1543713606950089,0.9621188799904395,0.84805936550995,0.5567696021548444,0.2806483827964078,0.02652431047544633,0.24959690888299035,13.0,11.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,59,454710841,4.357075452804565,0.07098978287622777,0.7682391713110098,0.16450106378413243,0.9388571515512225,0.8339919782461099,0.39604483190128903,0.18498723569990308,0.016486362148071924,0.19457123405331408,9.0,15.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,60,60713299,4.135818004608154,0.0881922115453618,0.6516643578758428,0.17741253981670851,0.9414305478869306,0.825008460051173,0.475701459191699,0.195880423041977,0.024500937768572702,0.2553200983811493,11.0,13.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,61,1678520144,3.9848127365112305,0.05870213439231666,0.49792846478083647,0.10529693420098826,0.9508161283598203,0.8980401152962397,0.437144361878129,0.14828481954705064,0.014234240787434673,0.2746253015436438,10.0,14.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,62,2115188154,4.740924119949341,0.05434407976173811,0.7544078414208707,0.13416683050719028,0.9728386896357969,0.8659706160591266,0.7139265645788742,0.3450313144021113,0.031222354548296215,0.33767289562846636,17.0,7.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,63,1179848272,4.3962318897247314,0.05970996542589431,0.6556433200229692,0.13663435622745393,0.973607368186387,0.8667942572933012,0.7544192947369066,0.31982407951230296,0.03361518662613154,0.40098002859847237,18.0,6.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,0,2021041766,4.873652219772339,0.07451599901366888,0.5805044159264009,0.13817506467823035,0.9562229353974544,0.8727905159722722,0.5156533036604568,0.2621425395609962,0.03223992126177646,0.22127084283768425,12.0,12.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,1,1992340928,5.2743823528289795,0.06545965781648522,0.5662214037263797,0.11532929437892235,0.9702052315197096,0.8943653451947924,0.714101809198286,0.3553483048516963,0.04024002745399199,0.31851347689259785,17.0,7.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,2,465654247,5.478323221206665,0.07929174951290459,0.7092033258435742,0.1354254620856148,0.9760589977020462,0.8687607412737596,0.7545658935917209,0.4761077051293985,0.04374646059628146,0.23471172786604072,18.0,6.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,3,1136163917,5.026452302932739,0.08062039289502057,0.7504947242918241,0.1456571948584733,0.9545751599365159,0.8552564388016078,0.6346021443265868,0.4152231864884328,0.03826925725062209,0.1811097005875319,15.0,9.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,4,600597301,5.193324089050293,0.059291407092288806,0.6163073357467548,0.08804799959090999,0.9707365054848676,0.9125258636804071,0.7143846149404974,0.39907403372960737,0.026901525619705966,0.288409055591184,17.0,7.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,5,2059112513,4.913308143615723,0.0629660076210083,0.6692552670905934,0.12497389062022247,0.969112186504237,0.8813611743010209,0.6759240373705143,0.3974539450073199,0.03933794962327961,0.23913214273991476,16.0,8.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,6,79458643,4.558408737182617,0.08328870407031715,0.7053804083981293,0.10343176075400885,0.9714718529698281,0.8986611957913094,0.5569543264085223,0.33441671785369054,0.024071801612285348,0.19846580694254634,13.0,11.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,7,457495139,5.173233985900879,0.08394144962975712,0.8366228425406023,0.19513522242336503,0.9766333653412863,0.807545807084584,0.7556651680177279,0.5332769660390246,0.06298955551757451,0.15939864646112867,18.0,6.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,8,769167530,4.959294557571411,0.08387242645646424,0.7040170057130705,0.1926499745769044,0.965628028986852,0.8138340088399408,0.6355802985448986,0.382530884734861,0.049056261140421505,0.20399315266961604,15.0,9.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,9,1975687421,4.790070533752441,0.058160862259147884,0.6586686723047009,0.1973709984900837,0.956845892105351,0.8045837699260362,0.593884868169845,0.33074363825061837,0.045479052832133625,0.21766217708709285,14.0,10.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,10,762041545,5.3908772468566895,0.06846860326660502,0.5303540099612636,0.19095689682912748,0.9699995226110906,0.8321288983475027,0.7150211399234639,0.3256274832916544,0.06408388772310673,0.325309768908703,17.0,7.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,11,881031684,5.516841650009155,0.05756307141649024,0.7650444651974104,0.1850430651079347,0.9781196813175481,0.8249124587944668,0.7947341756246875,0.5055413494924763,0.06688621847950346,0.2223066076527079,19.0,5.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,12,1717144779,4.8230390548706055,0.07329808176570406,0.6483635819145952,0.13644991589514596,0.9586646940858992,0.8648167141994986,0.6354331006160748,0.35320232576731087,0.037909811468427514,0.2443209633803364,15.0,9.0
