Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,18,412092080,5.4385926723480225,0.0770446986427407,0.7394212054001593,0.13842640526138966,0.9769240689352181,0.8675175441478331,0.7152880257872688,0.4677191172654632,0.03808274175925245,0.2094861667625532,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,19,2002268362,4.866464138031006,0.07152712653365584,0.700751847482537,0.11306224148290514,0.9566373159963235,0.8877642971762169,0.5951689414337578,0.3631852935630722,0.02553820120454564,0.2064454466661399,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,20,188823919,5.199666976928711,0.0730003210432232,0.8523405340601529,0.15928175388931673,0.972515000615338,0.8426942299093745,0.6759267565573627,0.5005603127715367,0.04012493752483851,0.13524150626098735,16.0,8.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,21,317817050,4.599809408187866,0.0893721970319708,0.5342170233382583,0.13359557611441225,0.95664298515495,0.8686253729573157,0.5158851178484981,0.24695594579946298,0.02569799793419643,0.24323117411483866,12.0,12.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,22,1393278237,4.76634407043457,0.0771158066755048,0.613369523763582,0.17292489629640567,0.9560221934214893,0.8306134355676048,0.5552861942771233,0.2964704532058894,0.035201079268472955,0.223614661802761,13.0,11.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,23,1637539751,4.821119546890259,0.07044783425320761,0.7801141783891032,0.1704259133928633,0.9615744584854988,0.8311735435530906,0.634708880960616,0.4234010365929675,0.03946983097256377,0.1718380133950847,15.0,9.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,24,593586397,5.2701873779296875,0.08151449955296755,0.6802519133954311,0.1186115113806772,0.9611079003015088,0.8834173861600896,0.67378257103925,0.4069232242385135,0.03011322215857295,0.23674612464216366,16.0,8.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,25,1133977759,4.692471742630005,0.07962732509942269,0.5795279736468747,0.15119020248756432,0.9699295869543508,0.8562320546202179,0.5958489358642268,0.2951935323034199,0.03418907546638892,0.2664663280944182,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,26,707841343,4.693366527557373,0.08146020452664814,0.7552956186674215,0.16750295036948265,0.9705900696462464,0.8435314566900105,0.596041426502071,0.3781227505110705,0.03903089011588146,0.1788877858751191,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,27,585802385,5.303584575653076,0.08461237509619604,0.5669692138964983,0.09883033546026919,0.9750492826788323,0.9015719392421236,0.8725431754317186,0.4448350383264524,0.03314597698886155,0.3945621601164045,21.0,3.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,28,1705642419,5.376272678375244,0.06489930826613728,0.512776148815125,0.15190750454543614,0.9801910998002913,0.8555289754745304,0.7948642615619517,0.34782204194162136,0.04758567749586197,0.39945654212446835,19.0,5.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,29,1875774644,4.495096206665039,0.09286224357730123,0.48408745975081374,0.1352092113316352,0.9613154728887235,0.866513503541212,0.5553510612949593,0.242532153224498,0.029035140331803145,0.2837837677386581,13.0,11.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,30,1960497424,5.335284948348999,0.07828750328911929,0.5927068154760807,0.17171673559699363,0.9659478500789963,0.8287134294067718,0.7121624315695411,0.3678657328434661,0.0449607064242148,0.29933599230186003,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,31,609630810,5.015985488891602,0.05854872419941081,0.5144097839369225,0.09830440898471914,0.9629204272898175,0.9074907468122692,0.6344782798999283,0.29664311247016245,0.025771816375534638,0.3120633510542314,15.0,9.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,32,284694112,4.985516548156738,0.08107869803573706,0.6838588645841251,0.20276233689211534,0.9575564079698747,0.8043612167747345,0.5943409335790927,0.350850409499052,0.04460648279478399,0.19888404128525664,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,33,1040246634,4.953933000564575,0.08075076845334798,0.7564105496350888,0.15505068188453172,0.9527079469422634,0.8449416553509204,0.5951983088606889,0.3841751855665611,0.03490569049718114,0.17611743279694653,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,34,307434695,4.759586572647095,0.07407027108924763,0.7003569471108662,0.25602193847669413,0.9672864436447333,0.7514208705666497,0.5949913739578732,0.3393348039503637,0.05127827882110316,0.20437829118640638,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,35,88806557,5.054456472396851,0.058406353727532896,0.7372059447454814,0.13160504057922462,0.974392217666792,0.8695848157762102,0.7948793959390666,0.5214356119594465,0.04007330184940983,0.2333704821302105,19.0,5.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,36,1485092390,4.7205986976623535,0.07679765565433894,0.5565295402530767,0.1321621883376424,0.9652374570240618,0.8707408453039572,0.595250095001385,0.29133640086160284,0.029839639399134223,0.2740740547406481,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,37,925074421,4.696179151535034,0.074307773281694,0.6672425484141965,0.1603694190906189,0.9754928302422043,0.8418910199340917,0.6759577818782009,0.390253174883758,0.040036445813210725,0.24566816118123216,16.0,8.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,38,440818875,5.286960124969482,0.07302481482371435,0.7011756072369864,0.18204535646609432,0.9808068360011657,0.8204638580542355,0.795927193188495,0.48449853767272494,0.05463730798451176,0.2567913475312585,19.0,5.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,39,964264879,4.875772714614868,0.07432982631831407,0.534598955824434,0.12213549129095512,0.9699463354514164,0.8848542142152425,0.6348020161276835,0.3042150835414613,0.030863700866693836,0.2997232317195283,15.0,9.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,40,2071076345,4.6056342124938965,0.0747688148864775,0.512139537540829,0.09818507096945397,0.9714706596948003,0.90812183365601,0.5971815772874236,0.2795772343610906,0.0238036068765819,0.29380073604975115,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,41,1228410786,4.589212417602539,0.0865879635378365,0.4983517321969012,0.13649923336117978,0.9647019289141443,0.872246087556331,0.5160885382934858,0.23201710028990508,0.02699814164968645,0.2570732963538943,12.0,12.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,42,1274968857,5.187990665435791,0.06599539222955285,0.7771687675468232,0.11958033663018627,0.9713008666663359,0.8813191740804576,0.7944861228723683,0.5379913977481351,0.037054795138366556,0.2194399299858667,19.0,5.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,43,822550227,4.871774196624756,0.06029704610727613,0.6246274375963288,0.10212787960748694,0.9703870175566967,0.9022286087252465,0.7143823935907895,0.4065376258146127,0.028816186835947923,0.279028580940229,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,44,1762950628,5.4679038524627686,0.09176158874267464,0.54487908997478,0.119812900585341,0.9858342818133141,0.8866906845617707,0.876447858262629,0.4116346444232309,0.04266121228083104,0.42215200155856686,21.0,3.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,45,829848767,5.023726940155029,0.07230593962337044,0.4685345846240809,0.09793659454232209,0.9456664842964757,0.9043112856447609,0.593685413885523,0.25624365230843904,0.02359726646213724,0.3138444951149466,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,46,1206534333,5.233976602554321,0.06020579859076239,0.5976977293209113,0.08367073571728437,0.9794773714954843,0.9169679936673512,0.7949850551283956,0.43189855339191524,0.02553888246819476,0.33754761926828564,19.0,5.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,47,391541795,4.332889080047607,0.08206869684935902,0.5629563567815448,0.17561258687543244,0.9624460229416326,0.8246198583987701,0.4757309340122992,0.23047688256519888,0.02853989828047127,0.21671415316662898,11.0,13.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,48,195200511,4.914076089859009,0.08693082114112535,0.6218584609431536,0.09537715082482143,0.9711544235219854,0.9084822010401791,0.6355330631489688,0.35549029110799724,0.024129204464977416,0.25591356757599437,15.0,9.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,49,745022002,4.47028660774231,0.07520419228822219,0.816838847837031,0.21164483751370003,0.96634294984108,0.7944316382033607,0.5172967019625255,0.3399697868144182,0.037386904380237306,0.13994001076787008,12.0,12.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,50,1445192076,4.272738218307495,0.09527967325173976,0.6873061177331838,0.1548373290109211,0.938172037095454,0.8489721599140343,0.4360886995599846,0.2617123395782489,0.023575453913738872,0.15080090606799693,10.0,14.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,51,1560426063,5.148170471191406,0.08818408204749678,0.47180403088333456,0.08989541240208995,0.9783087587983457,0.911892636940924,0.7566449953278551,0.32707180680944814,0.027246938729478178,0.4023262497889287,18.0,6.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,52,443904401,4.513735294342041,0.08930303908328042,0.7596800789421408,0.14308422870590198,0.9550370649674325,0.861406106813817,0.516020809635627,0.32852767632552315,0.02756592105753934,0.15992721225256457,12.0,12.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,53,479805406,4.8315253257751465,0.08000471079187525,0.4937512410178784,0.11203603375741404,0.9724002224771375,0.890413045537254,0.6355777018286859,0.2797050181363818,0.02833397346483424,0.32753871022747,15.0,9.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,54,1949339909,5.022042751312256,0.05419980687046886,0.6722716795361323,0.1452422221423331,0.974969610808671,0.8617436260618422,0.675762775606268,0.39034622251014384,0.03740318238045288,0.2480133707156711,16.0,8.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,55,1881968880,4.485714435577393,0.07007139713257513,0.8706240526009759,0.12648110781892358,0.9588894694490844,0.8741073110396026,0.515889420839531,0.38107405267369643,0.02410583748193754,0.11070953068389709,12.0,12.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,56,2013124419,5.21998143196106,0.08782665148584914,0.5907908083120469,0.12288511195793964,0.9658435599523402,0.8776136999122687,0.7136072909868806,0.3765901271776803,0.033645384479110196,0.3033717793300901,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,57,525868732,5.1706812381744385,0.0836899832647458,0.7424642228895618,0.14831321579221673,0.9693494971958184,0.8553419624381507,0.7533529265181415,0.4851816643672857,0.043238850954970855,0.22493241119588483,18.0,6.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,58,2102773806,4.826103448867798,0.08339886235954853,0.6918205371127685,0.11358030899657655,0.9699536634038823,0.8902464476321313,0.5961064833060888,0.3506900546751208,0.02734525975420576,0.21807116887676226,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,59,66118438,4.655788898468018,0.0711943279126489,0.7525271226800626,0.12348407213372857,0.9753086404042893,0.8812605615174078,0.7167462506896684,0.480794866787757,0.0346893941868017,0.2012619897151097,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,60,1111406759,5.177994251251221,0.08314521196333984,0.4901192654016359,0.12048184222898586,0.9614921179805775,0.8806981261465991,0.714889844100371,0.31089615202699755,0.03469535581044646,0.3692983362629269,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,61,1568317111,4.5908613204956055,0.08785153810279461,0.5401965306608774,0.11142654955215744,0.9732366714759861,0.8949727834204403,0.5168359241827494,0.2520953010949484,0.022855609228887977,0.2418850138589132,12.0,12.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,62,1386965005,4.952064037322998,0.05843842423574449,0.7456431786373305,0.12146034995118857,0.9717200851464263,0.8809707610369548,0.6761642670133249,0.44070110183617717,0.03231369943018878,0.20314946574695916,16.0,8.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,63,1805557375,4.954748153686523,0.08772731218117125,0.7633270427209738,0.11947880966706581,0.9718451971220631,0.883806821053046,0.6363667766643214,0.41565461187478797,0.028695397244733148,0.1920167675448003,15.0,9.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,64,560840150,4.727913856506348,0.06884999799460396,0.5621930289197805,0.12844389251536673,0.9677315090181707,0.8741810236438251,0.67536634956223,0.33742956371237764,0.03403222248476952,0.3039045633650826,16.0,8.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,65,916380275,5.2278358936309814,0.06859643576927134,0.7185816834336645,0.12154500346226098,0.9743839064582697,0.8835254498324495,0.7545283760452515,0.4754617862797672,0.036208453248969284,0.24285813651651483,18.0,6.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,66,1260736516,5.389686584472656,0.06858635622056766,0.6955532879057594,0.09732138508516223,0.972334736485646,0.90897191509762,0.7543514295322058,0.46976482812520887,0.030182545553508272,0.2544040558534884,18.0,6.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,67,1727995112,5.355468511581421,0.07864541275473565,0.6244857791178478,0.11783164626834447,0.9708792908574444,0.886005916473085,0.7150606409329896,0.39377646989135107,0.03348626478584692,0.28779790625579177,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,68,82744573,5.037509202957153,0.08402173885283074,0.6283555669896008,0.13917506168415847,0.9744640201296874,0.8637281243595514,0.7157955934093845,0.3920239490636218,0.03794885791111508,0.2858227864346476,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,69,1195804508,5.045849084854126,0.0838088150735279,0.7040551186319775,0.16436708457165872,0.9776794671614825,0.8415139940368023,0.6766611831731578,0.4091237814266722,0.041662490405988795,0.2258749113404968,16.0,8.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,70,1426952711,4.103534460067749,0.08586505141457758,0.6127630774849657,0.19407380448169462,0.9506617239950776,0.8072816618866809,0.4365962392906458,0.21988112555991804,0.024229141606537143,0.19248597212419058,10.0,14.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,71,1359219260,4.877426385879517,0.06455950713086434,0.7764365443979951,0.14031160317927013,0.9654466704586833,0.8685454501661676,0.6349761430593408,0.42323427499532196,0.034939092375889796,0.1768027756881292,15.0,9.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,72,680813673,5.085328817367554,0.07180958989381114,0.588667773963069,0.10966683360219369,0.9700092133641456,0.891646277308067,0.6750751786851228,0.34685276191412234,0.02948750984881161,0.2987349069221887,16.0,8.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,73,726126643,5.089000225067139,0.07955085459547744,0.6554397487557495,0.10557294743136605,0.9721109671262712,0.9036442422363333,0.7553997301531862,0.4521857454455439,0.032926621051110744,0.27028736365653155,18.0,6.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,74,631998362,4.649310827255249,0.08185422041067922,0.7931126229175599,0.16461001174534723,0.9499335896450218,0.8369224223797157,0.5948342428762265,0.4139399092354216,0.03619412237526901,0.14470021126553592,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,75,1306200992,4.934443473815918,0.06544315565524382,0.5251106258744815,0.09848064764904679,0.970924191395544,0.9025156125028059,0.6760563061689301,0.32281560092570627,0.02620232354345351,0.32703838169977023,16.0,8.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,76,1934272762,4.544185161590576,0.0741718526084733,0.4906929723555531,0.14590611848647012,0.9468432611118379,0.8547943570902619,0.5546492659569391,0.2474445995753424,0.03092825584176291,0.27627641053983387,13.0,11.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,77,1139304855,4.554396152496338,0.065546231533766,0.5115317301879128,0.10577406287900482,0.9652172721238392,0.8966557208366255,0.556873692475397,0.25872807108198675,0.023096955900704645,0.2750486654927055,13.0,11.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,78,293014278,5.2540977001190186,0.06573809044706987,0.7614819735615427,0.15433183668520664,0.976571227382596,0.8523313839857855,0.7947241973705349,0.5262859060024035,0.047868635823400264,0.22056965554473082,19.0,5.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,79,1731592534,4.644624471664429,0.06590736775645581,0.7032995180757561,0.15723185303018516,0.947065919506374,0.8479719924559521,0.5147437390107875,0.31212341542646177,0.0310256202974594,0.17159470328686643,12.0,12.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,80,1377426521,5.23281192779541,0.07179399564640208,0.8229352073063798,0.18303546477030108,0.9614535899866108,0.8350887324600765,0.5943816451490629,0.41728249352442887,0.04300823339344039,0.13409091823119346,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,81,133355962,5.140245199203491,0.08732610896778546,0.7585559066647712,0.10517138138720998,0.9738734838954857,0.8973944135432999,0.716189175169926,0.4736366270829538,0.03007335533378518,0.21247919275318705,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,82,1430853872,5.462042331695557,0.06907885951342295,0.7345920907938533,0.13686636564551263,0.9695716400003834,0.8660270880872268,0.7534567061226844,0.48433206350331093,0.03997234631086484,0.2291522963085089,18.0,6.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,83,659406767,5.490548610687256,0.07738541113459153,0.7162058914031362,0.13992097075620943,0.9741953373508884,0.8646398996247346,0.7147679617962689,0.4414965478645269,0.038910301483102615,0.2343611124486392,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,84,1559380275,4.684420824050903,0.0857464439922941,0.7688568933815314,0.11471326632189566,0.9686623322493573,0.8881147221569268,0.5573741738667469,0.3702302295472128,0.02403396034183932,0.16310998397769477,13.0,11.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,85,201255546,5.299987554550171,0.07822411629123976,0.7313986556827357,0.1104860276813075,0.9702967941892539,0.890551093686687,0.7534539293700093,0.4921106043096733,0.032142750871351225,0.22920057418898498,18.0,6.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,86,498351581,5.468743801116943,0.062299416158189375,0.7491536874104742,0.132711504365952,0.9718618195609808,0.8711315804927352,0.7543233216521976,0.4980521114355507,0.03869850185717543,0.21757270835947157,18.0,6.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,87,1029523876,5.07699728012085,0.06375697117931138,0.6382837163240594,0.1279722292983955,0.9787589742286297,0.8733891429348303,0.6368966516856586,0.35649912652654003,0.03081845150833757,0.24957907365078114,15.0,9.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,88,1856718431,5.282357692718506,0.07090911922825885,0.6930158030438676,0.13438570227840324,0.9713383146514623,0.8724573640201726,0.6353837799702589,0.38694446956303097,0.03400875671750845,0.2144305536897192,15.0,9.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,89,720082184,5.294349908828735,0.07698203255072529,0.6809725264076305,0.23614847489780716,0.9664221821119918,0.768584862944163,0.7144374755140356,0.4022536163563234,0.062144187850581505,0.25003967130713073,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,90,925242917,4.8488929271698,0.06624187859595375,0.6641153676561441,0.14894242689307355,0.9598002865524488,0.8519569648575609,0.6349270286417703,0.3709010937753818,0.03452120802236612,0.2295047268440224,15.0,9.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,91,1819113397,4.785598993301392,0.07657389997997842,0.6224018958782367,0.09845233135734567,0.9558543317408577,0.9039873735108173,0.6344684478209676,0.3540746425237633,0.023446335163806006,0.2569474701333982,15.0,9.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,92,308232787,4.700831890106201,0.07395495265214805,0.5317353284863215,0.15003448841532352,0.9651849002329631,0.8553780100950145,0.5555416096721694,0.2565845126472276,0.03307516632254858,0.26588193070239324,13.0,11.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,93,1789003052,5.155925512313843,0.07848589618502104,0.6873914840590261,0.1015250289409624,0.9749725535750141,0.9029585756212554,0.7555130443379305,0.4633263921240095,0.030428108582895817,0.26175854363102535,18.0,6.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,94,768887439,4.974029541015625,0.07667466702781782,0.6885270072462343,0.15425874275672927,0.969578185145729,0.8488010495755457,0.6760198750352739,0.3998660370999657,0.04073978865353137,0.23541404928177692,16.0,8.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,95,952469479,4.875960826873779,0.08326472288933864,0.762452672692667,0.2177246677024935,0.9584484360825184,0.7842523331248248,0.5962185990757134,0.3677857480852066,0.04374513484012448,0.18468771615038226,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,96,1025495697,5.278367519378662,0.07780158673404125,0.619220588620334,0.10511059842996154,0.9802960416259197,0.8960231369557395,0.7558765085859569,0.4182309839212294,0.031160383811772285,0.30648514085295525,18.0,6.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,97,1750347194,5.017914772033691,0.08447990855826022,0.5886197235416625,0.1444563669900858,0.9584366135265148,0.8560704996093021,0.7147365286498958,0.3804187129253676,0.03935926114008824,0.2949585545844401,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,98,246647841,4.7734620571136475,0.06228977218954377,0.6435486552770946,0.11821251683274067,0.9600734195417445,0.8864063825707621,0.5943155888236974,0.33169830022600066,0.02786702671829895,0.2347502618793977,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,99,947388887,4.801873683929443,0.08634794525495222,0.47741358184783034,0.12252454522246035,0.9440895786637207,0.8850569061638393,0.5937711689214106,0.2688871817001753,0.029585853546852663,0.2952981336743826,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,100,491653253,4.746280670166016,0.07330492253685657,0.5271501784896987,0.11028043702171235,0.9589968149458273,0.8924499941058539,0.5940290854688295,0.29056617696900006,0.024851020469295396,0.278611888030534,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,101,831233102,4.931049108505249,0.06076881087433212,0.554199953795318,0.10665028765471839,0.9651571490270747,0.8976554100726379,0.6347724113636507,0.3201929771530395,0.027521128236162828,0.28705830597444837,15.0,9.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,102,744800806,5.124658584594727,0.08179983485608541,0.6841173481451333,0.1338004478403641,0.9764616111873298,0.8669883246518957,0.7153069707863098,0.4285724264699325,0.03682995608508607,0.24990458823129127,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,103,1934486275,5.467496156692505,0.07549496177966938,0.6431152615574253,0.12763721001196537,0.9827980474170012,0.8779401705418749,0.7953596982508432,0.45094887478430384,0.03921709295510559,0.3051937305114339,19.0,5.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,104,1121720901,4.868268728256226,0.06549846737376994,0.612962692956767,0.12532441894732121,0.9631932388760727,0.8759026473857477,0.6749243071618616,0.37335574077956735,0.03293725888746891,0.2686313074948254,16.0,8.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,105,64985812,5.023188591003418,0.0871879020122126,0.6959882815958827,0.12984216433533977,0.969808617807509,0.8719845686015318,0.6744805265199989,0.4106069332055588,0.03359283948141362,0.2302807538330266,16.0,8.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,106,1739535051,4.388182640075684,0.06832366654467623,0.559918664633727,0.12686764015918867,0.9594367008131236,0.8764262747716747,0.4770325826703249,0.23785386884777984,0.021145626205265014,0.21803308761728005,11.0,13.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,107,789227114,4.723509788513184,0.08662583093084505,0.5479810526651219,0.1152470663864313,0.9674556630262964,0.8905531754361733,0.5957458984103703,0.2890481850175907,0.026981488567054592,0.2797162248257249,14.0,10.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,108,489268473,5.2268853187561035,0.06127131308683235,0.5970066181990924,0.0972439697983953,0.9665174480908075,0.9087519693103594,0.7143193274403472,0.3868874394161706,0.028592326047327758,0.2988395619768489,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,109,989475898,5.32834005355835,0.05715299157427906,0.6877793371004026,0.15159191297562574,0.972434463352256,0.8527024771932291,0.7144046974059884,0.43005208376271137,0.04169613717892312,0.242656476464354,17.0,7.0
"(p=None, 0.750), q=(None, 0.950), c=1.000)",,,0.75,0.95,1.0,110,2142971654,4.9655375480651855,0.06551017868888107,0.575974269615039,0.116255197695655,0.9752541880889934,0.8842393114418793,0.6366603704955538,0.32089106873184947,0.027923262727041688,0.28784603903666267,15.0,9.0
