Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.750)",0.98,0.98,1.0,0.975,0.75,6,157222347,5.495290994644165,0.06985427911572362,0.6785307524967176,0.11522103396002242,0.9640766347395876,0.5952600992428515,0.2596854625617678,0.02615934493760964,0.3094152917434742,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.750)",0.98,0.98,1.0,0.975,0.75,7,555146585,4.966001749038696,0.07643054768784859,0.5502263090783793,0.19403894685768197,0.9459820062105813,0.43585337146043457,0.1503319532418474,0.027684544070541682,0.2578368741480454,10.0,14.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.750)",0.98,0.98,1.0,0.975,0.75,8,1938679292,5.751864194869995,0.08250399604374044,0.7961775991628858,0.13653056927930846,0.9705961545620455,0.6364304101010759,0.32084705394857593,0.03261330749623578,0.2829700486562641,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.750)",0.98,0.98,1.0,0.975,0.75,9,1003869780,5.59843373298645,0.08312241063352709,0.7360363131299721,0.14923735538981506,0.9642449467041733,0.6345304484992986,0.2977021415509807,0.03636554994237285,0.30046275700594505,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.750)",0.98,0.98,1.0,0.975,0.75,10,942922926,5.602459907531738,0.05896862211665867,0.762254029859314,0.12694620944249657,0.9747229935763325,0.6764177549491851,0.32984388343139515,0.032139344398477696,0.3144345271193123,16.0,8.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.750)",0.98,0.98,1.0,0.975,0.75,11,79574022,5.522076606750488,0.06535249429532292,0.7011760236823676,0.11221995906092876,0.9597551896009339,0.6344806187077855,0.2918052511970313,0.026925647892906836,0.3157497196178473,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.750)",0.98,0.98,1.0,0.975,0.75,12,250947486,5.546037435531616,0.07946555386071112,0.6835596755693861,0.18804137518671749,0.9656681187037387,0.6753991521814671,0.28818685582530196,0.047852021724329535,0.33936027463183555,16.0,8.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.750)",0.98,0.98,1.0,0.975,0.75,13,2129971703,5.947122573852539,0.07210372548255045,0.6496601180011132,0.10746378348478781,0.9737183234544979,0.7936099062781697,0.339897187235054,0.03397612312960486,0.4197365959135109,19.0,5.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.750)",0.98,0.98,1.0,0.975,0.75,14,1732742425,5.6895740032196045,0.0684832846738539,0.6704541930584061,0.15240601268989404,0.9649629598385749,0.6355706625697449,0.270321137627151,0.03585483271411771,0.3293946922284762,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.750)",0.98,0.98,1.0,0.975,0.75,15,1178193646,5.6007349491119385,0.0750425879542361,0.7410744118771453,0.16844525489835493,0.9664316792761614,0.5958533230933162,0.274077112606674,0.03672345447052636,0.28505275601611596,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,0,1724732347,5.552210807800293,0.07971722011336907,0.6469894717732438,0.16593261025756922,0.9700668617498946,0.5960537120587258,0.24316335970216707,0.03652760684669859,0.3163627455098601,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,1,1805733537,5.5337748527526855,0.05877805085936167,0.7015141959879909,0.13528384607498642,0.9569090459348686,0.5946900277133121,0.2662506911982357,0.02955597424565532,0.298883362269421,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,2,1668084895,5.843775749206543,0.07244245386069646,0.7414883312980883,0.16648440561576966,0.9805826900568726,0.7172971110366849,0.33724717708544544,0.046291059056219774,0.3337588748950198,17.0,7.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,3,1126852960,5.609440088272095,0.07375310679012713,0.6575453222281766,0.20781517926968326,0.9720996572915902,0.5970690198640995,0.23762903284916256,0.04186766653354386,0.3175723204813932,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,4,1054128280,6.075941562652588,0.07836814652779088,0.780039777456942,0.18509131484907523,0.9861586075716076,0.8361407994799096,0.4077651486112543,0.05713213294370346,0.37124351792495175,20.0,4.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,5,368485754,5.890685558319092,0.06873707135558837,0.7238710472289163,0.18297501961658097,0.982174664437471,0.7961591279397251,0.35758668456333725,0.053447871237155935,0.3851245721392319,19.0,5.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,6,157222347,5.467459678649902,0.06786594213898449,0.679650964596731,0.11901921204434374,0.9555415024860175,0.5941967396458733,0.262933228406007,0.026842871377241003,0.30442063986262513,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,7,555146585,4.974377393722534,0.07450873590053754,0.5635228005800715,0.2034220956636901,0.9454547208801724,0.4358448269646765,0.15352711514409653,0.02831512647319613,0.25400258534738396,10.0,14.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,8,1938679292,5.725316047668457,0.0796049812381268,0.8016759171423314,0.14424032500306988,0.9679685241776866,0.636064262031573,0.32479409797708747,0.03399725776049573,0.27727290629398976,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,9,1003869780,5.4221580028533936,0.08063344615709463,0.7455867732730923,0.1539104227494793,0.9659139889662609,0.6348824671890724,0.3028000690849405,0.03710262101824211,0.2949797770858898,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,10,942922926,5.619189739227295,0.0570594649387527,0.770942057257941,0.133854064072404,0.9731286950908599,0.6763154087909129,0.3351387291113953,0.03352164174055945,0.30765503793895815,16.0,8.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,11,79574022,5.644567012786865,0.06295040330221631,0.7092114619846914,0.11843138671940073,0.959936350113118,0.6345223963956133,0.29629203790217423,0.02794732339369229,0.3102830350997468,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,12,250947486,5.51362943649292,0.07580235464071128,0.6963180717970394,0.2011545553033767,0.9650443152899547,0.6358110527212094,0.2751454602707021,0.04658927951572656,0.31407631293478067,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,13,2129971703,5.818417549133301,0.06906364303073999,0.6623458544155034,0.1137537498332023,0.9771068375238844,0.7551410167308963,0.3288285226142901,0.033613968972241226,0.392698525144365,18.0,6.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,14,1732742425,5.307212829589844,0.0653348971704888,0.6859042798833535,0.1604288674769348,0.9697989970908648,0.5964324385371699,0.2569985371709666,0.034496050025243585,0.30493785134095963,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.750)",0.98,0.98,1.0,1.0,0.75,15,1178193646,5.562607049942017,0.07278748411375728,0.7483528741060813,0.17671319066154426,0.9650766798315886,0.5956918572661869,0.27783817411665757,0.037822254727452945,0.28003142842207634,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,0,1724732347,5.8906378746032715,0.08683753742851125,0.6193736342430487,0.14724266789589116,0.9643556216928947,0.6348590895883391,0.2589495578473281,0.027197545055658526,0.3487119866853526,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,1,1805733537,5.687740087509155,0.06304585882119765,0.6859229177235576,0.12146581603721027,0.9597529300559106,0.5949596157434016,0.26474745140864736,0.020525861550999603,0.3096863027837547,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,2,1668084895,6.031432867050171,0.07963267478050448,0.7117770856519252,0.14489648999929478,0.9715603661381439,0.7554057245119645,0.3545777235922655,0.0333111245783037,0.3675168763413955,18.0,6.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,3,1126852960,5.765854597091675,0.07870875228574681,0.6351861621257592,0.18610276695734337,0.9732652561759223,0.5971597673040866,0.23788039157581017,0.029367657616941996,0.3299117181113344,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,4,1054128280,6.488925457000732,0.08364956023734679,0.7645430638518793,0.17037724966168077,0.987426394217732,0.9149794288139295,0.45121009871579537,0.04433043530020828,0.41943889479792573,22.0,2.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,5,368485754,6.187665939331055,0.07479191417120758,0.6978356923208823,0.16024155337209198,0.984699019578627,0.8362337216911119,0.37461916539882845,0.03798816685926555,0.4236263894330181,20.0,4.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,6,157222347,5.644771099090576,0.07278580759508024,0.6662070036782671,0.10789897006354067,0.9589723047437408,0.5945198899794176,0.26096533653145,0.018807396994961506,0.314747156453006,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,7,555146585,5.178472280502319,0.07785486156185059,0.5448321368403122,0.18800410694509082,0.9486006494330502,0.43612686352755275,0.15476614552688722,0.020196848280736104,0.26116386971992944,10.0,14.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,8,1938679292,5.758167266845703,0.08621214333987676,0.7785916908036835,0.12614354048734008,0.9598896129587979,0.6350151373796007,0.3227319306144475,0.023232535106752952,0.2890506716584002,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,9,1003869780,5.818488836288452,0.08589614926189734,0.7278868687564873,0.14138773431835108,0.9617738199359457,0.6340971868753932,0.3017425704111944,0.026241334664721703,0.30611328179947717,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,10,942922926,5.99195122718811,0.06150568444346843,0.747882615930497,0.12062875527055252,0.9671390745278936,0.7148128425896801,0.3531720220237947,0.025035400288163135,0.3366054202777223,17.0,7.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,11,79574022,5.73953652381897,0.06761088742602697,0.6917257227412519,0.10616715461467759,0.9649056826881626,0.635148913348295,0.2927717979891246,0.019407941044918067,0.32296917431425237,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,12,250947486,5.989104509353638,0.08327424663205875,0.6685729877841436,0.17581308069451285,0.9678119430915018,0.7152052656988588,0.31058388893547284,0.03651818071136419,0.3681031960520217,17.0,7.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,13,2129971703,6.1296226978302,0.07437047257129102,0.6443154756397859,0.10322821407346193,0.9774142718325995,0.7944521278703435,0.3419528780281518,0.024626008365571824,0.4278732414766197,19.0,5.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,14,1732742425,5.817071914672852,0.07168629952320858,0.6567564174978167,0.14180669290852532,0.9604615921644346,0.6348856099045769,0.27420544874893693,0.02550631282627867,0.33517384832936126,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.75,0.95,0.75,15,1178193646,5.704447269439697,0.07755412923245998,0.7335718104078235,0.15666133810728114,0.9698705568963546,0.5961637194043338,0.2790246881405824,0.02609138131177616,0.29104764995197524,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,0,1724732347,5.842413663864136,0.08375112990120108,0.6293708455879662,0.1544350057223205,0.9575228020916827,0.6339329260452913,0.2639395818282858,0.02824426465644454,0.3417490795605607,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,1,1805733537,5.6138715744018555,0.06137755060747312,0.6871988240525555,0.12981572996111101,0.9482589902665113,0.5935286413039725,0.2681007542114161,0.021729069397514403,0.3036988176950422,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,2,1668084895,5.828502893447876,0.07553456498574442,0.7281895971070499,0.15729780402667484,0.9782119842485563,0.7169084803513731,0.340230514281989,0.033267605491577645,0.34341036057780644,17.0,7.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,3,1126852960,5.573117017745972,0.07595595610718636,0.6445981086062487,0.196862736471171,0.9743340046175349,0.5972672192814649,0.2414054748216171,0.03041676639936356,0.3254449780604844,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,4,1054128280,6.281621694564819,0.08114648217934996,0.7695774550457202,0.1781921000192293,0.9830270420033428,0.8744369092128775,0.43597077525553957,0.04393712089005814,0.39452901306727994,21.0,3.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,5,368485754,6.095587968826294,0.071451889110052,0.7087163867413149,0.1717303882734519,0.9844784819553724,0.7966671437713202,0.36140771778887126,0.03796032792795856,0.3972990980544903,19.0,5.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,6,157222347,5.805183410644531,0.07017467340642783,0.6739454214468512,0.11518258127531687,0.9592065388127718,0.5946062480354362,0.2645744980440613,0.019646118996815322,0.3103856309945597,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,7,555146585,5.148002862930298,0.07596247567805404,0.5488120945945665,0.18967369694476652,0.9472387872617228,0.43595478183835,0.15668430125966795,0.020440870699697165,0.25882960987898485,10.0,14.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,8,1938679292,5.843820571899414,0.08312888678113481,0.7914695549470327,0.13480819526355783,0.9650642136442085,0.6752560873369808,0.3512645106259504,0.02597450676747665,0.29801706994355376,16.0,8.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,9,1003869780,5.690044164657593,0.08334613297592322,0.7355526931825893,0.14712110578419502,0.9651731982404494,0.6347161253028103,0.3056727482059741,0.026928049340415868,0.30211532775642025,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,10,942922926,5.889379262924194,0.059515000632194365,0.7528153219809149,0.1257731042682601,0.9627389793881248,0.6747277344711228,0.33641397840894177,0.024274125736518083,0.3140396303256629,16.0,8.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,11,79574022,5.812819957733154,0.06557641806854936,0.6998491117152175,0.11319277465107967,0.9590924157665279,0.6344134042806101,0.2975961902738461,0.02033315346363547,0.3164840605431285,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,12,250947486,5.940943717956543,0.07995333092685807,0.6838435245614072,0.18891801335241326,0.967089559467667,0.7150578289505846,0.3170251600692809,0.03868361330382529,0.35934905557747826,17.0,7.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,13,2129971703,6.221484899520874,0.071489431868983,0.652656664100592,0.10835667481496902,0.9756884448251101,0.7941317320780529,0.34806008898827206,0.025697551059837353,0.42037409202994325,19.0,5.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,14,1732742425,5.722012996673584,0.06816773211046506,0.6724004977172995,0.15206512625952026,0.970730166550947,0.5964847037943904,0.2596628867325765,0.024855514998777396,0.3119663020630367,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.75,0.975,0.75,15,1178193646,5.8450353145599365,0.0755150139044979,0.7417093722218719,0.16539398315388376,0.9669255411845303,0.5958569357434907,0.28265689331649385,0.02704324957509442,0.2861567928519027,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,0,1724732347,5.896009683609009,0.08066504755378212,0.6406487567665907,0.16323945140158924,0.9588755185071831,0.6341855603296552,0.26858030627818136,0.029275389809302173,0.3363298642421718,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,1,1805733537,5.844034910202026,0.05823601335180096,0.7064443794540891,0.1352198094375017,0.9643521780008609,0.5956428778424643,0.27356456784445987,0.022054147316329292,0.3000241626816752,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,2,1668084895,6.368834495544434,0.0739753720117308,0.7237724200778196,0.16362200813942543,0.9586368710312405,0.7141069532741315,0.3446283835297504,0.034811417424760356,0.3346671523196207,17.0,7.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,3,1126852960,5.651855707168579,0.07439596445970585,0.649545644073643,0.20718834172675915,0.9626924325028277,0.5960377698008478,0.24563886806633614,0.031614191652833634,0.3187847100816779,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,4,1054128280,6.352153539657593,0.07854607748864423,0.7778601471431932,0.18502062596183713,0.9839205247197,0.8747802820937101,0.44242249112074783,0.04542358680031551,0.38693420417264685,21.0,3.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,5,368485754,6.136686563491821,0.06869202674317029,0.7194109164914806,0.18212050479537187,0.9830720574837912,0.8358744570138228,0.38750782614607826,0.04236623405075741,0.40600039681698713,20.0,4.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,6,157222347,5.602904796600342,0.06765045433819486,0.6839545252213449,0.1195092133361544,0.9576288922357157,0.5945125455394108,0.2695937320329198,0.020185592572503065,0.3047332209339879,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,7,555146585,5.196879863739014,0.07433948695532187,0.561498700895884,0.20319001865443956,0.945271592303027,0.43583670146383063,0.15942082006742989,0.021225033257666514,0.2551908481387342,10.0,14.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,8,1938679292,5.67207145690918,0.079153523619212,0.8061865462102216,0.14331632624458965,0.9723075277898252,0.6366066158393555,0.33327762240062375,0.025300191932890837,0.27802880150584086,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,9,1003869780,5.6563475131988525,0.08122425201875037,0.7415033703406341,0.15543832816646844,0.9625300370709993,0.6343312178336344,0.30944684474721545,0.028132706719927708,0.29675166636649125,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,10,942922926,6.204590320587158,0.057377112477897924,0.758945903958661,0.13099198598164358,0.9640913377631258,0.6750441275003469,0.34053550826571827,0.02493570374683978,0.3095729154877888,16.0,8.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,11,79574022,5.484573602676392,0.06265941477113883,0.7140844626136722,0.11851762416591745,0.9659859149291152,0.5957154420835837,0.2829435193985552,0.019488587654808133,0.2932833350302203,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,12,250947486,6.037163496017456,0.07602911871027315,0.6973375718578697,0.19833198908663327,0.963705717567991,0.6356302282962178,0.28639904397720706,0.03457100869806582,0.31466017562094495,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,13,2129971703,5.890985012054443,0.06891481567119649,0.6643843852935735,0.1144955560411406,0.9776710677368969,0.7552451638231737,0.3368012389429142,0.025439459535906653,0.39300446534435296,18.0,6.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,14,1732742425,5.968765735626221,0.0655426310133282,0.6834845463806609,0.1599899141779518,0.9673921373926477,0.5960217037963144,0.26438444366809444,0.025759530455504543,0.3058777296727152,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.75,1.0,0.75,15,1178193646,5.600813150405884,0.0726664251078876,0.7505535541311257,0.17580690875916613,0.9670010722909784,0.5959391372920062,0.28677819903919827,0.02833666765970612,0.2808242705931017,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,0,1724732347,5.832707405090332,0.08673015756080839,0.6162930708206655,0.14467380627789359,0.9618901886651676,0.6345002292657017,0.2666462422209044,0.017971289187515952,0.34988269785728143,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,1,1805733537,5.697572708129883,0.06282125878080193,0.6910008839252404,0.12226710987267574,0.9663102564893665,0.5957809198774361,0.27163961955504673,0.013714268555746761,0.3104270317666425,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,2,1668084895,5.8972392082214355,0.07844867753043283,0.721735302167431,0.1488999447342493,0.9794935740327343,0.7171143474719065,0.34546709722268804,0.021357610191106033,0.3502896400581127,17.0,7.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,3,1126852960,5.901609182357788,0.07950810926404843,0.6269813969332266,0.18372370164245866,0.9685918732571724,0.6363208841290422,0.2621955644846187,0.021088910228983355,0.3530364094154402,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,4,1054128280,6.195970773696899,0.08388870415664806,0.7621184382251266,0.1679378869750978,0.984912526931405,0.8357498851387547,0.42138585386174626,0.02642916624484203,0.3879348650321667,20.0,4.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,5,368485754,6.196319103240967,0.07507487393432986,0.6924441404430413,0.16073065838106884,0.980705911053973,0.8352141174618787,0.3843864469935144,0.025458288184219642,0.4253693822841448,20.0,4.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,6,157222347,5.656696796417236,0.07296546805258532,0.6608498389069694,0.10923244303066298,0.9566377852146205,0.5942054109814668,0.26531355778112786,0.012661351447320963,0.31623050175301803,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,7,555146585,5.246181011199951,0.07797646877359261,0.537889299701801,0.1811185751878634,0.9474778376079069,0.4359610199513465,0.16002599548313765,0.013207174974386036,0.2627278494938229,10.0,14.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,8,1938679292,5.640197515487671,0.08596124546204971,0.786046547041225,0.12944766400835983,0.967234031169386,0.63593855471017,0.3304991686770045,0.015745445166690516,0.289693940866475,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,9,1003869780,5.728368043899536,0.08495944981285067,0.7331949539467694,0.1425135286968631,0.9694051764540602,0.5957124439761526,0.2883070500622682,0.01610887179240877,0.29129652212147567,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,10,942922926,5.923117637634277,0.061730133404700266,0.74868613127798,0.11778407375575548,0.9662618131744776,0.714660703893515,0.3613193608807846,0.016298068683801414,0.33704327432892894,17.0,7.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,11,79574022,5.725044012069702,0.0679393867538686,0.6909831916595676,0.10599979112319509,0.9607547459495277,0.6346086425017027,0.29933307878569,0.012887896373373085,0.3223876673426397,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,12,250947486,5.691195964813232,0.08243779036650906,0.6723753734522688,0.17613031889181097,0.9701055917120044,0.6760411179452482,0.3039634074965457,0.022850139279956907,0.3492275711687458,16.0,8.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,13,2129971703,6.058115482330322,0.07495630287141047,0.641085230555501,0.10264915511085915,0.972274353636389,0.7931512716475122,0.3485940365335523,0.016351680445805344,0.4282055546681547,19.0,5.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,14,1732742425,5.791118860244751,0.07076672529017632,0.6650928361022993,0.1446554519063503,0.9714291999445906,0.5965246921323408,0.26390826840310294,0.016043582104575824,0.316572841624662,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.950), c=0.750)",0.98,0.98,0.5,0.95,0.75,15,1178193646,5.767119407653809,0.07771074076015187,0.730886288136774,0.15815158950596053,0.9678771006780305,0.5959936286745191,0.2860645070415286,0.017476776607016794,0.2924523450259739,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,0,1724732347,5.923420190811157,0.08345044929321395,0.6276493687708617,0.15270260612554507,0.9576753192024222,0.6339353776250013,0.271991695932274,0.018597528015505124,0.34334615367722215,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,1,1805733537,5.625334024429321,0.06051965548914669,0.6967203567153858,0.13025109364888585,0.9636323204223755,0.5955090989412016,0.2757805958451112,0.014380491558823863,0.3053480115372666,14.0,10.0
