ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
119,1743669592,4.416002988815308,0.11569380210320182,0.7325458827393038,0.186387618264942,0.8062810225007417,0.8343670674805295,0.0,0.0,0.8343670674805295,24.0,0.0
120,516238825,4.51300311088562,0.06524754267042135,0.6573700526076338,0.13230529364626492,0.8411805234643821,0.8626838433603082,0.0,0.0,0.8626838433603082,24.0,0.0
121,607917439,4.430001497268677,0.09987695825567744,0.8091911260501294,0.16521753037138112,0.7856206251056918,0.8107468142174623,0.0,0.0,0.8107468142174623,24.0,0.0
122,1039646183,4.35100245475769,0.08581433177184632,0.7283236708887444,0.21254668018998796,0.7752479134054474,0.8070660256324667,0.0,0.0,0.8070660256324667,24.0,0.0
123,504658286,4.521001577377319,0.11008595649027995,0.6850603536670998,0.16937950606443983,0.7331039315552742,0.7563088969523339,0.0,0.0,0.7563088969523339,24.0,0.0
124,869000386,4.341001033782959,0.09147543413138867,0.8738358386630887,0.17977077446340783,0.7610237299938987,0.7997635282445483,0.0,0.0,0.7997635282445483,24.0,0.0
125,1906059605,4.320003509521484,0.21698256154488071,0.7482124511158859,0.25845803772005455,0.6406495557909209,0.6636612227184573,0.0,0.0,0.6636612227184573,24.0,0.0
126,666661951,4.5590009689331055,0.11230602451547206,0.6419068173423004,0.1644586925314339,0.7668161870186212,0.7934425495529632,0.0,0.0,0.7934425495529632,24.0,0.0
127,1260123634,4.447001218795776,0.14339602147410457,0.8248692705730559,0.14687671923716913,0.6802706557840708,0.7042600253586967,0.0,0.0,0.7042600253586967,24.0,0.0
128,1027483631,4.409002780914307,0.1861682195925496,0.8621212617285522,0.10865810547318634,0.6860082839703117,0.7086839976139578,0.0,0.0,0.7086839976139578,24.0,0.0
129,859000928,4.605002164840698,0.05239301373975068,0.8402980641439638,0.2093340449603613,0.9829576603786679,0.9871383381422295,0.0,0.0,0.9871383381422295,24.0,0.0
130,1582042729,4.311002254486084,0.14264156872540557,0.8160031568165728,0.21443995846783084,0.7429347559431353,0.7688996045476344,0.0,0.0,0.7688996045476344,24.0,0.0
131,1379981696,4.442003011703491,0.09622766420541931,0.645432970858897,0.13538771393462287,0.7608428376820773,0.7842125836001814,0.0,0.0,0.7842125836001814,24.0,0.0
132,1650267518,4.685001373291016,0.12829257846988817,0.7762878929748861,0.1531127331721393,0.7392818088075553,0.7621903060890837,0.0,0.0,0.7621903060890837,24.0,0.0
133,1126820108,4.468000888824463,0.07293832077805484,0.7091136003396524,0.162125538443546,0.8512956096354349,0.8812594920685928,0.0,0.0,0.8812594920685928,24.0,0.0
134,1906900492,4.430685520172119,0.1983858185308437,0.7269969555355854,0.29929481836390465,0.5832885188354091,0.6152565998499391,0.0,0.0,0.6152565998499391,24.0,0.0
135,589946003,4.714001893997192,0.06341689629800293,0.6688020128423537,0.14430804013550885,0.9049342713349767,0.9233854622523131,0.0,0.0,0.9233854622523131,24.0,0.0
136,2037031781,4.417002439498901,0.13938082794619208,0.8011239353593731,0.2775941938446478,0.7201136907947776,0.7448469096788324,0.0,0.0,0.7448469096788324,24.0,0.0
137,557261849,4.462397813796997,0.09375476938035422,0.8724793871018991,0.1714469889061113,0.7524808276605639,0.7897335575039821,0.0,0.0,0.7897335575039821,24.0,0.0
