Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,51,1560426063,6.803067684173584,0.08249432213412783,0.47922677463908303,0.09934606269838674,0.9614969287718761,0.9025655279204786,0.5687393869719831,0.1912248218842022,0.019725800775723844,0.3577887643120571,19.0,15.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,52,443904401,5.808819770812988,0.09815392618390245,0.769626103868506,0.15136005516843093,0.9285521361614323,0.8526139908651562,0.36777002672701264,0.17622294108693545,0.018114863772133786,0.17343222186794333,12.0,22.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,53,479805406,6.384768009185791,0.0787854843499238,0.4929515203955212,0.11843704160026595,0.965643175054754,0.8834010893128944,0.45382685886535074,0.15131779459162584,0.018000068580943152,0.2845089956927818,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,54,1949339909,6.286658763885498,0.05065939348961343,0.6915877670621013,0.15096005479265004,0.9632320974154946,0.8552443486574726,0.4824448795145976,0.20861844660413023,0.022853155196719856,0.2509732777137475,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,55,1881968880,5.850945949554443,0.06965170991905385,0.8859787375874159,0.13257972621352607,0.9544580915534455,0.8670273568693937,0.36874133531629943,0.20340765256906776,0.015300018891055363,0.1500336638561762,12.0,22.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,56,2013124419,6.436895132064819,0.08898452976139176,0.6015932971764429,0.13341336620084654,0.9519384953775246,0.8670543913827302,0.5099915231029547,0.20605948778576258,0.021708315047976687,0.2822237202692155,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,57,525868732,6.584805965423584,0.08812585337884839,0.7590095131293092,0.16736029220523274,0.9680306829161521,0.8360773826876643,0.4829872173659654,0.2304445152472759,0.024569314023905543,0.22797338809478396,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,58,2102773806,6.254508972167969,0.08580108839892332,0.6966148732610719,0.1190709609519788,0.9534278288515285,0.8848608513758686,0.4251776721002237,0.18886825655336578,0.017244733714280876,0.21906468183257705,14.0,20.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,59,66118438,6.384069919586182,0.0704111596320174,0.7585936401607516,0.1341249693400635,0.9646650689712305,0.8706869272379837,0.48367305213201134,0.24172847176902984,0.020892225091263157,0.22105235527171838,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,60,1111406759,6.247511386871338,0.08070291705900144,0.48675894019651633,0.12477236395538088,0.9484386098497946,0.8762157612702478,0.5111314050483344,0.168224403869083,0.021791987580485377,0.3211150135987658,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,61,1568317111,6.099809885025024,0.0870843897633795,0.5484287316151972,0.12010497565556749,0.967411950892443,0.8861924464364264,0.36914784287142144,0.13612257637192968,0.015050125431858349,0.21797514106763335,12.0,22.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,62,1386965005,6.047252416610718,0.050318018545244196,0.7641299192484404,0.13287384873605618,0.9592703738067099,0.8697589831057121,0.45448206787844825,0.2241939811331307,0.01901207436920417,0.2112760123761134,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,63,1805557375,6.157017707824707,0.09218872058892713,0.7736827457676814,0.12930724057303689,0.9569779155783408,0.8729560209486298,0.4542338931564873,0.22171848205242325,0.018410687680572708,0.21410472342349138,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,64,560840150,6.327889680862427,0.06368992717958606,0.579127438775187,0.13891332358334763,0.9652694324133417,0.86400402077786,0.4832682449002326,0.18478119416007316,0.022154737150144634,0.27633231359001476,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,65,916380275,6.708384990692139,0.06866054841981169,0.7367762857780648,0.13215022150794462,0.9602464218764761,0.8723769979875272,0.5390109492342747,0.257427096122694,0.02378950865938709,0.2577943444521937,18.0,16.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,66,1260736516,6.703710079193115,0.06695756908281049,0.6945892668460238,0.10109699134424557,0.9458713868264963,0.9043366856637783,0.537813171148029,0.2528941630340951,0.01978239356712664,0.26513661454680726,18.0,16.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,67,1727995112,6.413492202758789,0.07697530192861488,0.6388211470359445,0.12810099437882702,0.9606274096789994,0.8755156804217799,0.48265568907646417,0.20107890387709096,0.020526322390976428,0.2610504628083968,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,68,82744573,6.44050931930542,0.08728291395119213,0.6427567217330719,0.15636568921159424,0.9638381187796309,0.8465708447055214,0.5114838241500335,0.21251182343850292,0.025288690914482725,0.27368330979704797,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,69,1195804508,6.390782356262207,0.0876928523599683,0.7254762747240824,0.18183317508545802,0.9677979689593381,0.823850907304593,0.48320118472746704,0.22115147043449732,0.026175109536144138,0.2358746047568256,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,70,1426952711,5.508864641189575,0.09234891383459395,0.6207208539297633,0.22803962658417623,0.9265582936536958,0.7726471135313945,0.31138332050374934,0.11793829876895198,0.01523615983284597,0.17820886190195134,10.0,24.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,71,1359219260,6.222668170928955,0.06006138582589312,0.801979697454812,0.1560973095431903,0.9599159518229805,0.8525407390968465,0.454103845582244,0.22840904806997994,0.02303616251945397,0.20265863499281012,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,72,680813673,6.370636463165283,0.06641113321885747,0.6065322532187843,0.12073415032272831,0.9588834422736456,0.8801195986323632,0.4538994367540079,0.1784592660031508,0.01828009889432583,0.2571600718565312,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,73,726126643,6.494644641876221,0.07788132644319849,0.6713368801106556,0.12022056637641992,0.9656130971247661,0.8893066360669888,0.5404594823004109,0.2480292273884349,0.021617685914314375,0.27081256899766154,18.0,16.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,74,631998362,5.9463934898376465,0.08395707271735886,0.8237121751187769,0.18822782447219946,0.9499513668880711,0.8125211313830669,0.36892842269223997,0.189273803423111,0.019724837618251185,0.1599297816508778,12.0,22.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,75,1306200992,6.3179731369018555,0.05511789069437911,0.5445894162552183,0.11487109771861417,0.9554698494108369,0.8860270600549945,0.48267270218981945,0.18035598796583435,0.017696836591164677,0.28461987763282054,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,76,1934272762,5.801180839538574,0.0690530588392304,0.496275109822662,0.1648571720343198,0.9344824805078303,0.8355347327732906,0.3680501400337898,0.12511182327828196,0.019239236833408876,0.22369907992209898,12.0,22.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,77,1139304855,5.911304473876953,0.056904553931118346,0.5091886475154348,0.11720085733905117,0.9370875258239262,0.8849782880293788,0.39686137293326923,0.14204647541407117,0.015410940680580446,0.23940395683861762,13.0,21.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,78,293014278,6.580338001251221,0.06156538019396695,0.7779670021282898,0.16823588833048927,0.9609634055260269,0.8393115938844383,0.5391919558027166,0.2665044113970695,0.02936003542014416,0.243327508985503,18.0,16.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,79,1731592534,6.052775621414185,0.06535973499523422,0.7061278341767591,0.1604289640285601,0.9300737508366459,0.8439755837826407,0.36730583272592465,0.16611927984898203,0.019101990164949564,0.18208456271199305,12.0,22.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,80,1377426521,6.158754825592041,0.07310409125715926,0.8370989247367624,0.20042674455955903,0.9530600522296102,0.817478915056283,0.42476895605106857,0.22305375056449767,0.026987312104912366,0.17472789338165848,14.0,20.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,81,133355962,6.436193943023682,0.08596621586358706,0.7569615590929648,0.11391443877931401,0.9485624842636846,0.8891055834013634,0.5108061667231929,0.2551223749693473,0.020106416323078885,0.23557737543076673,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,82,1430853872,6.770263195037842,0.06816510515382537,0.7542008761092321,0.1564071499252603,0.9591493792706842,0.8461013022871752,0.5388466061998293,0.2636339725421168,0.02720042997549494,0.2480122036822175,18.0,16.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,83,659406767,6.955738306045532,0.08305182387179376,0.715825597755796,0.14647561980515134,0.9502379978044695,0.8582018486467363,0.5093675847061657,0.2364767929463403,0.024522831115235698,0.24836796064458977,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,84,1559380275,5.778168439865112,0.09185380047228373,0.7526025301841242,0.1127037268960723,0.9235900152234864,0.8888891148223189,0.39637088066115633,0.19592143274117316,0.015063670394664394,0.18538577752531885,13.0,21.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,85,201255546,6.637489080429077,0.07892822821166698,0.7397242158033787,0.11644261511218235,0.9574707132139656,0.8837665175057927,0.5385265900921249,0.26559662416044383,0.02018409689456669,0.25274586903711427,18.0,16.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,86,498351581,6.51624870300293,0.057460669110476544,0.7570628415118545,0.13856155372657009,0.9586956215360822,0.8643179371593871,0.5106910948264083,0.25008580556481846,0.023249123174129454,0.23735616608746024,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,87,1029523876,6.395590305328369,0.06039040757278656,0.6548865110223806,0.1411876270706475,0.9701324769878288,0.8604195278804497,0.45467502947480143,0.19237432577590274,0.02015924720950228,0.2421414564893964,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,88,1856718431,6.211825609207153,0.07151709508272523,0.6995453770913138,0.14076084491289503,0.9596863573985881,0.8649319491018832,0.4536345019362313,0.20776629659679638,0.021507027120808354,0.22436117821862653,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,89,720082184,6.545799493789673,0.08245668286733764,0.7114295401252319,0.27035394851478645,0.966003489592318,0.7340692452196917,0.540056604233891,0.22952772045493322,0.042449990072539,0.2680788937064188,18.0,16.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,90,925242917,6.069568634033203,0.06739862018068533,0.672392779180485,0.15773969961568962,0.947921399184351,0.8422932210913614,0.45371374397471353,0.1973426432576099,0.02245587938191782,0.2339152213351859,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,91,1819113397,6.185789585113525,0.079317712905159,0.6259865008577279,0.10739403209925172,0.9364879198500174,0.8949920846827902,0.4530176024264476,0.19150384502580575,0.014304420932667733,0.247209336467974,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,92,308232787,6.1065568923950195,0.07082201631307647,0.5365303453807168,0.16008077946924135,0.9540649103599468,0.8447329272068927,0.3967272826819472,0.13783286841965892,0.021563465954622076,0.23733094830766613,13.0,21.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,93,1789003052,6.544759750366211,0.07386532820261663,0.7098216837015481,0.11432240304111248,0.9620496397667448,0.8897604554531396,0.539886475403177,0.25400366293746734,0.02015689845161512,0.26572591401409457,18.0,16.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,94,768887439,6.426913261413574,0.07754565217933107,0.6997897953329135,0.16562533010996852,0.9550820106603104,0.838009814400671,0.5395833037346114,0.24338869711880262,0.03014611313472803,0.26604849348108084,18.0,16.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,95,952469479,6.087486028671265,0.09129749329605483,0.7969249445424016,0.25754191707531726,0.9433148453130593,0.7445139624798143,0.4258794242822522,0.19953696089391432,0.028045529855838313,0.19829693353249953,14.0,20.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,96,1025495697,6.481896162033081,0.07142628982495433,0.6298783596659204,0.11364098751287917,0.955169913481627,0.8868508530843898,0.5102613580882619,0.2174530640887287,0.019947961613210892,0.2728603323863224,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,97,1750347194,6.347633600234985,0.0801512191378938,0.628002402764781,0.1763808028426257,0.9571427836819436,0.82403746602646,0.4548837703473556,0.18561998385928838,0.023783042258196375,0.2454807442298709,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,98,246647841,6.112918376922607,0.056116749118457,0.6510570229730083,0.12925416845096374,0.9450177090047618,0.8742876748378617,0.4242976386670774,0.1792197235293869,0.018202025676943467,0.22687588946074702,14.0,20.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,99,947388887,6.21544623374939,0.08454276747582853,0.46545177182226455,0.13711962792881952,0.9255033082629252,0.8704358755005864,0.4242321984304302,0.14704633231025144,0.019126970576059363,0.25805889554411937,14.0,20.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,100,491653253,6.158996343612671,0.0707924248598914,0.5195012945424088,0.12281189335561137,0.9593531418196656,0.8796925081804743,0.39696296902224887,0.1455092614953606,0.014632081335407169,0.236821626191481,13.0,21.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,101,831233102,6.780498743057251,0.05541853116027315,0.5595361956221454,0.11114499437539031,0.9624771055754375,0.8915940828936314,0.4540940256503448,0.17216149894445917,0.017685914627187087,0.26424661207869854,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,102,744800806,6.459903001785278,0.0866045366452147,0.6876660904630483,0.1463941777468174,0.9545682204311685,0.8533800965029867,0.5097162012888132,0.23152987897529162,0.024405931199994714,0.25378039111352674,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,103,1934486275,6.754743576049805,0.07556475768122571,0.6504154307097644,0.13790972449089356,0.9650329504514764,0.8669507161981739,0.5673393440164515,0.24275715799902275,0.02574067140711755,0.298841514610311,19.0,15.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,104,1121720901,5.81264853477478,0.055757958591131855,0.6470026997696928,0.14558538010483293,0.9606463351557165,0.8556141587510521,0.45475789107189485,0.1950071047090544,0.02058435254547124,0.23916643381736918,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,105,64985812,6.302814483642578,0.09090516948448576,0.7065209419231281,0.1381467350751374,0.959265126397935,0.8622914375341093,0.4536687053510874,0.20779837742155122,0.01989630145191774,0.22597402647761847,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,106,1739535051,5.906880855560303,0.06570807790205177,0.5630723181946754,0.1338588740837757,0.9246642307848046,0.868911314635,0.36794701590891743,0.139374685374498,0.0147299327017828,0.21384239783263664,12.0,22.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,107,789227114,6.675675868988037,0.08611626725817889,0.545850909085233,0.1256474011366023,0.9514183285669702,0.8797639604233236,0.45344670696378386,0.1671474595342534,0.018146494166888592,0.2681527532626418,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,108,489268473,6.537878513336182,0.05203074251102565,0.6084102501481565,0.10444711515653694,0.9518053870738918,0.9012933832287612,0.510473415571297,0.21157131289207287,0.018739046195195362,0.28016305648402867,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,109,989475898,6.601848840713501,0.052480049521077786,0.6965979596821662,0.16287281036790338,0.957508642892318,0.8413138851416363,0.5101717801490242,0.23171502792171522,0.027262281048446555,0.25119447117886234,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,110,2142971654,6.154998064041138,0.06016044761364679,0.5861409205703214,0.13436300007704227,0.9571541321185182,0.8656290961591843,0.45413988285903645,0.17537325985080746,0.01867063638190772,0.2600959866263213,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,111,753262276,6.44060492515564,0.06835476625865085,0.5409524779328199,0.1398525293335393,0.9587103056902849,0.8674734616960974,0.4829631050619774,0.1705112990859618,0.022673650693923568,0.2897781552820921,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,112,1899116481,5.783864736557007,0.08818160775480481,0.70669497992979,0.11437787504629705,0.9475766460302691,0.8915768496977391,0.3687214294049251,0.17228857947963358,0.013818328015024852,0.18261452191026667,12.0,22.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,113,983010257,5.8496317863464355,0.08481729380721596,0.7217302223653951,0.14066918082072796,0.9488939815323855,0.8702846826045597,0.3402701715594177,0.14902756108248383,0.014876395047010695,0.17636621542992317,11.0,23.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,114,889914664,6.435711860656738,0.0746370610988577,0.5453571870063505,0.24880484910539857,0.9592506959782324,0.7599343221322256,0.5116082777963363,0.16756688161949299,0.03856656156559523,0.3054748346112481,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,115,1233463017,6.326613903045654,0.07076131948599908,0.7252709758727759,0.23809204171043083,0.939666388259727,0.7657001226155188,0.4538752736140906,0.20408797836453163,0.02969698827683267,0.22009030697272638,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,116,1494169291,6.312530040740967,0.07144355344565455,0.8178844366617555,0.116812753541647,0.9618839764021693,0.883501151120995,0.48281003804731476,0.26029978494524714,0.01800819118127164,0.2045020619207958,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,117,798767872,6.502559185028076,0.08243751443088593,0.7043755274702419,0.21705945512578861,0.9680106129914063,0.7851174469485793,0.48263448280767474,0.19947631160429782,0.029013496181599832,0.254144675021777,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,118,1534527495,6.363359212875366,0.05710501438032171,0.6884946640737081,0.12010019406541514,0.9401531296573395,0.8829642444668219,0.45338535381789496,0.20734255148269098,0.018852736891032132,0.2271900654441718,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,119,358607489,6.509557008743286,0.06622386358822292,0.6840857518730755,0.09475708930389166,0.9519960437519359,0.9110191424796078,0.48150123050800997,0.2216091045037347,0.016033399809378505,0.24385872619489674,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,120,333409380,6.82928466796875,0.07431949291582067,0.7521518720991699,0.1371520691966238,0.9556372269124326,0.8629514613122338,0.4825996637376548,0.23350949896631346,0.02157955404319356,0.22751061072814777,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,121,1843637061,6.828219175338745,0.10615456100887823,0.637191882626029,0.1663249819784719,0.9539611807199502,0.838073592380543,0.5102974659359523,0.20888437439186636,0.027811596196935757,0.27360149534715017,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,122,1611304888,6.400062084197998,0.05713374717205116,0.5482812280008318,0.10562151854172849,0.9461175281447212,0.8982142035115561,0.4814160465549747,0.18327158029487273,0.016688993359424264,0.2814554729006777,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,123,1143618611,6.252636909484863,0.06661997464213407,0.44676857337290404,0.12087824578111588,0.9518245150777134,0.8806293676441777,0.454236673102371,0.14113589966288273,0.017902189019005848,0.29519858442048247,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,124,1214193438,6.181035280227661,0.051746695009801946,0.6634660827220569,0.13174312171965444,0.9368134915353318,0.8697784862180103,0.4819273494258548,0.2139778222150465,0.01923493314134911,0.2487145940694592,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,125,870206953,6.043553113937378,0.054139531833934294,0.5761090780588807,0.13372627718211327,0.9600792697193541,0.8741842562569774,0.340572823826409,0.1280107282356076,0.014173336610477287,0.19838875898032407,11.0,23.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,126,179896050,6.231019973754883,0.06375229899827528,0.6743164983886768,0.10147579848910658,0.928194283865319,0.9024419093979805,0.39566317485778113,0.17593831136478139,0.013345699809881881,0.20637916368311782,13.0,21.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,127,819442457,6.411587476730347,0.07435516239686885,0.7210709099992959,0.13433386667639965,0.9503427035219078,0.8664961246682867,0.4539372276337395,0.21204782082381754,0.019665121954084906,0.222224284855837,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,128,417281083,6.521450757980347,0.060567341828658604,0.7564464573880424,0.16363961224992613,0.9535205280604674,0.8402934585247419,0.4252808658132059,0.20353945400730222,0.020457560497753366,0.20128385130815032,14.0,20.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,129,922351132,6.776895046234131,0.06671156766661815,0.7842852323975311,0.15134328640593747,0.9635835966577927,0.8526913155057395,0.6255900045044304,0.3228383794451769,0.030436611507514037,0.2723150135517392,21.0,13.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,130,1965335106,6.416483163833618,0.07705681818187657,0.6019865795113855,0.1735211860372832,0.9653416202094424,0.8269620172236056,0.4830616476812652,0.1790444001495811,0.024946376834084235,0.2790708706975999,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,131,1103622201,6.027127981185913,0.05345528594615628,0.6254423108330881,0.09615912330850507,0.9626035612607562,0.907711574355606,0.39765030109091104,0.16534343608250424,0.012776325794334043,0.21953053921407267,13.0,21.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,132,1093462745,6.416483640670776,0.0846175763700677,0.5268337595826081,0.12674191719035935,0.9511525958749516,0.8739783119304614,0.4253947226869554,0.15442314744467042,0.017012305814912317,0.2539592694273726,14.0,20.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,133,873305018,6.031127691268921,0.06764909335929223,0.5463228011705573,0.11183881793623704,0.9436727469558315,0.8883823902888278,0.39670307820813683,0.14627889193163274,0.015237880354864815,0.2351863059216393,13.0,21.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,134,1680835334,6.580330848693848,0.0968371218470679,0.7037166800347195,0.15091293074410692,0.9575330723538229,0.8613036994876831,0.5115104428323354,0.2277441765242904,0.026186548718219797,0.2575797175898254,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,135,703685765,6.194076299667358,0.05464789387258876,0.5340859247735682,0.14273030282790605,0.9542686489039429,0.8609263350063902,0.42582579030958,0.15634139736837538,0.019763357455732534,0.2497210354854721,14.0,20.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,136,471558427,6.384392023086548,0.07727684051259782,0.7031881052501991,0.23673878246121496,0.9640464729841004,0.7633336226643305,0.3971896947027498,0.16723806947765626,0.024654334979502635,0.20529729024559085,13.0,21.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,137,2061141639,6.830612421035767,0.08781251212101923,0.7743884474491587,0.13678181708722179,0.9542660006745365,0.864413806602163,0.4826765092106076,0.24668690195428294,0.02079676514617873,0.21519284211014592,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,138,1600341612,6.90117621421814,0.08181612174127136,0.4634854785027657,0.1057693345264757,0.9579070789904348,0.8953289571002768,0.5402315909820914,0.17780823962449988,0.02003928095158893,0.34238407040600244,18.0,16.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,139,1650550848,5.8793721199035645,0.0728119534862198,0.6297302701337083,0.14244115221407022,0.9523959407831831,0.8609334910096849,0.283596049135741,0.11261197815258457,0.011971173207417862,0.1590128977757386,9.0,25.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,140,2008902782,6.696178913116455,0.09980868701595089,0.688382764102301,0.1803536822526744,0.9546993921929006,0.8283957190901895,0.48132728053177964,0.20679647325664,0.028408768706552803,0.2461220385685869,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,141,799577490,5.912354946136475,0.08816158317397434,0.5996647150679368,0.17811782179107521,0.9262916078302074,0.8239613260883424,0.3682131926713191,0.14242388264851788,0.01923867789955071,0.2065506321232505,12.0,22.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,142,892925292,6.504238605499268,0.09659017975671268,0.5868770944516002,0.1447997299651024,0.966134188766348,0.8592393367749567,0.5402388440839188,0.20868592278481946,0.025891952887661912,0.3056609684114374,18.0,16.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,143,1829295016,6.391912460327148,0.08686231876744567,0.7579581491774069,0.16642726120463353,0.9437840238455647,0.8394841553409729,0.48096083507287934,0.2404926898513135,0.025497481429513764,0.2149706637920521,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,144,1023191363,6.458253622055054,0.07140334532011135,0.6165225289226461,0.14390174596811253,0.9675814532039835,0.8604464281556047,0.45413049993123206,0.17927206641057297,0.022097130894324097,0.25276130262633495,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,145,1959497292,5.974144458770752,0.05218021716878767,0.44556757648518774,0.11587743913809449,0.9378495013385416,0.8886388417924291,0.3969985558759072,0.12983259255308194,0.014716357825023103,0.25244960549780215,13.0,21.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,146,652498602,6.096365451812744,0.0894611486697852,0.7428879959046433,0.12593759710970817,0.9249292995822149,0.8771941949583266,0.42515894541334526,0.2073444126252383,0.017654036776696642,0.20016049601141023,14.0,20.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,147,403478239,5.575268983840942,0.06415733708327565,0.557594156541973,0.12842234813446518,0.9519673658039931,0.8731867548715384,0.28347872015118525,0.10703321106681199,0.011052579787511818,0.1653929292968614,9.0,25.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,148,1199631565,6.168343544006348,0.07058704044474004,0.5157018867462985,0.17983817339121602,0.9559750213025561,0.8236024386104981,0.4831958546002712,0.17099078269990312,0.027152270992343693,0.2850528009080244,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,149,2031163919,6.216069936752319,0.06135894834307909,0.6325562134331921,0.189099522975462,0.959556111767941,0.81154148649987,0.45400743975688157,0.1804524859517658,0.026878313820389382,0.24667663998472641,15.0,19.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,150,373627866,6.592211723327637,0.059519518327577146,0.7106090690228211,0.1366944802510233,0.9637805988048243,0.8682592736343214,0.5111432631952915,0.237093254069245,0.023137015347509948,0.2509129937785366,17.0,17.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,151,943663755,6.282607316970825,0.05777524469530757,0.5507029704126015,0.1230043925261831,0.9526566082025592,0.8794527736596529,0.48247709291077995,0.17883488004920461,0.019113115334853444,0.284529097526722,16.0,18.0
"(p=None, None), q=(None, None), c=0.750)",,,,,0.75,152,542226788,6.467250823974609,0.058504083492512446,0.6106902990510829,0.09068910475668439,0.9633448635179659,0.9112416654658102,0.4825544241239187,0.2002347846457145,0.01438945814325738,0.2679301813349469,16.0,18.0
