ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
47,1707535493,4.544002056121826,0.06484169079886526,0.6923239826726205,0.10214104466409317,0.8875246476040707,0.9094907344444936,0.0,0.0,0.9094907344444936,24.0,0.0
48,720098724,4.571004152297974,0.10084488438540255,0.6481730331247255,0.1654026048444636,0.8281417119816615,0.8510741628931886,0.0,0.0,0.8510741628931886,24.0,0.0
49,333409380,4.4170026779174805,0.11258664300431143,0.7977323030823719,0.16932157877884024,0.7667838890973856,0.8015611961413492,0.0,0.0,0.8015611961413492,24.0,0.0
50,922351132,4.33200216293335,0.102559006123598,0.849530048351661,0.14739213894323863,0.7795359500252016,0.8130756156010999,0.0,0.0,0.8130756156010999,24.0,0.0
51,1103622201,4.527002573013306,0.15633980208772708,0.7018320323492467,0.10997129850363549,0.6247972008805984,0.6605052494873423,0.0,0.0,0.6605052494873423,24.0,0.0
52,2075688205,4.463003158569336,0.07694844416524377,0.7783096181091816,0.13680209099867047,0.7859764689853977,0.8119951513578634,0.0,0.0,0.8119951513578634,24.0,0.0
53,1680835334,4.424000978469849,0.12602064690944562,0.7634351661627443,0.2318473699947578,0.7868935054369984,0.8238432765951831,0.0,0.0,0.8238432765951831,24.0,0.0
54,536950885,4.4520041942596436,0.11216608520375326,0.7535214818719662,0.23469193587655857,0.7930930037187394,0.818256033454122,0.0,0.0,0.818256033454122,24.0,0.0
55,819442457,4.484002590179443,0.14081465410335506,0.7702026100294226,0.1347175327757001,0.6965356183688689,0.7335352971479564,0.0,0.0,0.7335352971479564,24.0,0.0
56,703685765,4.600002288818359,0.14123938934238012,0.6905655765638773,0.1485582909887503,0.6558825528464167,0.6907053333442645,0.0,0.0,0.6907053333442645,24.0,0.0
57,1600341612,4.39700174331665,0.1338821861700987,0.675822021454576,0.25438423231305096,0.7390778054721524,0.7714800025139128,0.0,0.0,0.7714800025139128,24.0,0.0
58,179896050,4.481001138687134,0.15644078941594092,0.6981175022682414,0.09778558141375314,0.6305840020084341,0.664871831121084,0.0,0.0,0.664871831121084,24.0,0.0
59,144866415,4.362002849578857,0.0647178317837827,0.5860132322425131,0.13097588680615335,0.9900094448742012,0.9926406038682455,0.0,0.0,0.9926406038682455,24.0,0.0
60,1611304888,4.733002185821533,0.09167824238817308,0.6202246358347917,0.10716527602188183,0.7722815030367827,0.7975459056366683,0.0,0.0,0.7975459056366683,24.0,0.0
