Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Proportion of cases treated with CIP, TET, or CRO (average incidence after epidemic warm-up)",Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,96,96328185,7.205347537994385,0.06646049301589828,0.9897302332994026,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,97,846962187,7.717482805252075,0.05318712899049083,0.9886682807727305,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,98,971748365,7.6267006397247314,0.07441319323978295,0.9296915801818803,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,99,993246198,7.436756134033203,0.05030460041449649,0.9971838074119481,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,100,1709232599,7.031378507614136,0.06808732778234931,0.9938377899809571,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,101,1145660267,7.865200042724609,0.06253746799100258,0.9919413817571459,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,102,2080398871,7.775836944580078,0.07108629767739166,0.990259360035006,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,103,921555830,7.1782450675964355,0.07744652903714551,0.9435012927147761,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,104,1696311714,7.770948648452759,0.08184224486938774,0.9340045874857296,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,105,1847092057,7.230009078979492,0.05521339444748862,0.997570782481591,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,106,1449189605,8.06770944595337,0.07738603406223633,0.9427726535120883,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,107,1195091225,7.526007890701294,0.11593616473672026,0.7661729497804415,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,108,1483988216,8.033940315246582,0.05974183737292624,0.9926152077745464,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,109,45140219,7.825408220291138,0.07764837232350681,0.9580119254396401,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,110,1251823149,7.589553594589233,0.05259804164727067,0.9941466734510285,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,111,501616922,7.645783424377441,0.05574343823646594,0.9792700052445881,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,112,618662601,7.207887411117554,0.05995997985035681,0.9999387820135387,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,113,1318768269,7.480566024780273,0.05462936953765639,0.9983679002718042,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,114,539278167,7.5297911167144775,0.06384109637429788,0.9978813871128226,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,115,1546661699,8.079552412033081,0.06922131892469763,0.9577175377641534,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,116,869525086,8.118205547332764,0.1091543329110071,0.8382060998518956,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,117,1127389417,7.4306371212005615,0.05973818196729892,0.9956930101053934,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,118,208660370,6.968139410018921,0.0556951202439022,0.977562917318282,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,119,1945037326,7.360928773880005,0.09044207525936604,0.8744054163668522,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,120,420514926,8.13516116142273,0.07622607297403663,0.9139097672401049,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,121,1988717831,7.6158106327056885,0.08401060949869271,0.9328949715743075,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,122,1265045594,7.63886022567749,0.05796829244034035,0.9901724756646629,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,123,557528785,7.4245991706848145,0.06380222788521266,0.9902982960393529,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,124,61738016,8.03048300743103,0.06233831832206019,0.9942185746111118,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,125,1304696688,7.642361879348755,0.06089782383789467,0.9819554361015919,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,126,1196383116,7.725314617156982,0.0859116499841097,0.843134671872531,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,127,2119065329,7.619399547576904,0.09768575282117858,0.8462203283595804,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,128,11993418,5.646566390991211,0.13529526373279072,0.7181125020191022,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,129,1598551130,4.319926977157593,0.07916879985050357,0.9638884663516926,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,130,899771096,5.365312099456787,0.06249808606080685,0.9694358717229697,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,131,1505973153,4.929312467575073,0.07920589628861817,0.9452659736023221,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,132,491601191,5.037180662155151,0.0637597026992378,0.9964953966686458,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,133,1928384915,4.226175546646118,0.05683177508370863,0.9698686439477712,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,134,1799331687,5.834070920944214,0.24217813412635025,0.6059734081075655,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,135,15524053,4.4449286460876465,0.05176846254828462,0.9998777968545902,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,136,751489193,4.95111870765686,0.07455708103544621,0.9214188326380421,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,137,156987350,3.9449195861816406,0.11599078489042892,0.7962375233955057,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,138,627893408,5.063634872436523,0.05705242464971667,0.983963939152058,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,139,1207594076,4.726184129714966,0.08697075377171831,0.8317705420970077,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,140,1408238763,4.704252243041992,0.0624968392081783,0.9918338016976519,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,141,856879794,4.523055076599121,0.060621495053452545,0.9576879498448626,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,142,1813805924,4.923007249832153,0.06569701664705276,0.9428910233215055,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,143,368909202,4.288676023483276,0.07089410307066973,0.9022643270351983,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,144,1497107255,4.9386327266693115,0.06632238027380939,0.9848212604109388,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,145,1859839831,3.8980443477630615,0.056979700895629676,0.9747845927336494,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,146,888645632,5.016758441925049,0.06651652036208926,0.9352251286024347,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,147,87373479,4.335551738739014,0.176858232035061,0.6590957641137795,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,148,569170968,4.7823805809021,0.05198319553775492,0.995619248242184,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,149,1724266722,4.179298400878906,0.07214097240452641,0.9968073751504986,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,150,605342979,4.594874858856201,0.06671843262135721,0.8826171451730914,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,151,1613654456,3.8980445861816406,0.05978175463700622,0.999104726614632,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,152,1460959226,4.376121520996094,0.05502135576000484,0.9958989902995442,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,153,1679190915,4.038671970367432,0.07660844818887372,0.9391126735447196,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,154,1341721941,4.8292555809021,0.05826917738654269,0.99188639912736,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,155,192331256,3.898045063018799,0.06507715127286892,0.9906932727899828,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,156,1228175278,4.891755819320679,0.06306416446966395,0.9719778178377638,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,157,28791503,4.398052930831909,0.12408630001552158,0.6974380028994581,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,158,1457430367,4.704253435134888,0.07671760528310867,0.9840083177224682,24.0,0.0
"(p=0.750, q=1.000, c=0.500)",0.75,1.0,0.5,159,2132410421,3.6324143409729004,0.06352706407058936,0.9957774275413146,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,0,1086712531,8.0482759475708,0.07483911292649108,0.9980081752911393,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,1,1984980876,7.813899755477905,0.07633843976092658,0.9991628379721252,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,2,1953654075,8.438908338546753,0.07100182748227732,0.962410093372257,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,3,261253038,8.610788583755493,0.15184909205918923,0.7360039045085679,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,4,540090028,8.407658100128174,0.08643417525794518,0.9421992989610861,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,5,869095512,8.126405000686646,0.06345380337464795,0.9795241641802747,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,6,2028400409,8.407657623291016,0.07192266358599478,0.9910965470095247,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,7,769024199,8.860793590545654,0.08439238640150835,0.8994969509497655,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,8,745834900,8.62641167640686,0.08353588265033862,0.9054477822979787,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,9,1062619740,8.282658100128174,0.07097917391711761,0.9363236902999322,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,10,1859915496,8.360780954360962,0.07095785370048781,0.9873219959912438,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,11,1375364205,8.32953429222107,0.06118617427139199,0.9861818609500803,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,12,1663365764,8.767038106918335,0.08884849335949545,0.8514183633894037,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,13,1069973281,8.204531908035278,0.06789408703131061,0.9773529420233558,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,14,2032764502,7.798273324966431,0.06778173880966525,0.9999512302357758,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,15,1738183207,7.9857776165008545,0.057387426148817644,0.9960581268773562,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,16,1708487345,8.532660722732544,0.07463730263260838,0.961641780202952,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,17,2050502706,8.03265380859375,0.059589986991365036,0.9900585793023394,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,18,33973174,8.517035245895386,0.1120490371328857,0.7533451888729789,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,19,434685913,7.5795204639434814,0.05880586457638339,0.9998705228925294,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,20,1812608689,7.923274517059326,0.058950923590060954,0.9827120585751394,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,21,2084052603,7.767023801803589,0.06718510992537949,0.9654690432456506,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,22,599999703,8.142028331756592,0.09364726671183694,0.9180715414598916,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,23,1398208754,8.267032623291016,0.0658665217074132,0.9812442686982754,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,24,98400669,8.267031192779541,0.06931640671158394,0.9984144239888082,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,25,1455834841,8.954545259475708,0.0723400055410084,0.9785261151790005,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,26,1785736058,8.548286199569702,0.14235879394942338,0.8305970184306246,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,27,1170374427,8.376409769058228,0.09637260235577014,0.8468811351051668,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,28,1493653684,8.063902616500854,0.06890540703674922,0.9856438839221134,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,29,1466704085,8.157655715942383,0.0737993372373147,0.9369838773177247,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,30,258864802,7.392016172409058,0.06921579413176895,0.9999166471974534,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,31,1650233440,8.376409530639648,0.06919687758228454,0.9255529876266287,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,32,1950053854,8.063902854919434,0.10564046124323184,0.853735997147216,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,33,231562851,7.329516172409058,0.06260451341807795,0.997979450357455,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,34,511233635,8.376408338546753,0.07751227455168429,0.9015127536023787,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,35,699550030,8.095154285430908,0.05700976852693678,0.9738165949518018,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,36,864944866,8.34515905380249,0.06668249304784073,0.9918550669786798,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,37,2087744588,8.532663345336914,0.09402555259268552,0.8685645233334546,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,38,668178838,8.267032384872437,0.10016586405860864,0.921253820138812,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,39,1978367492,8.59516453742981,0.06343860337246093,0.9885895005051719,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,40,9155489,8.282655954360962,0.07660888715987181,0.9699417395388142,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,41,1104341091,8.720168352127075,0.1204239108523613,0.7647299281709639,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,42,591449774,8.407658100128174,0.05984184385644673,0.9614237323657264,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,43,511055152,8.282658576965332,0.16555445999180937,0.7278884557580848,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,44,1509200690,7.782647609710693,0.06061889147821788,0.996224499239175,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,45,236539590,8.392035007476807,0.07865538824737198,0.9965765352785755,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,46,1265300326,7.6888957023620605,0.05907930709488925,0.9981194070281089,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,47,1493969396,8.313908815383911,0.06893352934295387,0.987668179442264,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,48,1490049239,8.09515380859375,0.07407257612555053,0.9430444518327877,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,49,1031018765,8.751419305801392,0.079983010070109,0.9710395659881602,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,50,1011506854,7.688896417617798,0.07184294673434295,0.9658014474267954,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,51,1712498177,8.438910961151123,0.07545101661165707,0.980930923767381,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,52,1640771411,8.142029285430908,0.07693068434005113,0.9966663131757268,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,53,1226839433,8.876419305801392,0.26647598942100564,0.6032580783931697,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,54,322196933,8.220156192779541,0.05739136509228274,0.9932522277300475,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,55,1299191502,8.501415252685547,0.07606334360167938,0.9980380564179231,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,56,2130447669,8.329533100128174,0.11800003129496967,0.8216502056856698,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,57,30578059,8.438913583755493,0.07770380110846059,0.9920073537843236,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,58,1373593898,8.048278093338013,0.06923234299978626,0.946317957009461,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,59,289568835,8.688915967941284,0.07367516599642678,0.944770883141209,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,60,1041880507,7.6576454639434814,0.0605011641008869,0.9970390591388794,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,61,1776145500,8.532662153244019,0.11178363995330359,0.7438261536938571,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,62,313735750,7.5482683181762695,0.07564862080011164,0.947935377934632,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,63,424076738,7.329515695571899,0.060436546121680965,0.9997284260071001,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,64,706973201,8.765973806381226,0.08060865766342765,0.8736915595933641,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,65,391356322,8.037786960601807,0.09220982333954293,0.8517374411165709,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,66,1592087331,8.412983655929565,0.06645765943483083,0.9953691649097913,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,67,1527510874,8.328277587890625,0.13572056253966955,0.8321615767549391,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,68,441846862,8.491108655929565,0.06398518762376801,0.9688750988294136,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,69,1181023661,7.859519004821777,0.07685317929014016,0.9669656399805687,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,70,392437986,8.506734132766724,0.06404928346210134,0.9675475603380606,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,71,442463148,8.453279733657837,0.058592550106573764,0.9867736134821508,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,72,1235262303,8.803615093231201,0.06864992745502291,0.9603985689461144,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,73,2089075418,8.531405448913574,0.06360904453400082,0.9868212576093517,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,74,1181940678,8.772364616394043,0.07385398306726314,0.9766178333144879,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,75,18479805,8.031396865844727,0.06385953032939505,0.9985770655544454,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,76,36293875,8.584860563278198,0.06586407803310756,0.8638030418784688,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,77,1646873834,8.312652111053467,0.06134815204103455,0.992533006389058,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,78,1756250673,7.47748875617981,0.08549664539520078,0.9997148271919438,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,79,2127537053,8.743139266967773,0.1480210208670901,0.8081413959299677,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,80,1527938215,8.42860746383667,0.06052934326067325,0.9687430776781253,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,81,1987036835,8.593907356262207,0.07730300690320217,0.9234615344638237,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,82,742635166,8.803614616394043,0.23899335668969163,0.6266550772611309,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,83,428387606,8.047022581100464,0.05980839709473338,0.9893191025621839,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,84,1057701318,8.553609371185303,0.06663212853095837,0.9870622433213013,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,85,620684410,8.640783309936523,0.07951409777181263,0.9538842931547257,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,86,169862576,8.428607702255249,0.06266921846568678,0.9688670167269956,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,87,636653741,8.093898296356201,0.08412935296359925,0.9690283768772368,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,88,1037358284,8.147352933883667,0.06458988699135063,0.9961187000748943,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,89,1365877958,7.5470130443573,0.07296561193749812,0.9922251037112795,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,90,1847268245,8.2879798412323,0.12216696434057042,0.8352332573162249,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,91,1787134341,8.281401634216309,0.10173361607677929,0.8553500363702032,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,92,518286560,8.287980794906616,0.08511720235920907,0.9902436228725029,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,93,647752748,8.471084117889404,0.09074448499920645,0.8937802263792355,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,94,2044735716,9.022368431091309,0.09124066348786526,0.8483206033330342,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,95,1417899697,8.372875690460205,0.05955155677000816,0.9763724820006644,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,96,96328185,7.991100311279297,0.07396344661344556,0.9786004147160674,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,97,846962187,8.54314112663269,0.05653370369311217,0.9851727347516989,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,98,971748365,8.272353887557983,0.08082529655131232,0.9504506956472651,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,99,993246198,8.10952353477478,0.056315332430815185,0.9970059490542765,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,100,1709232599,7.69421911239624,0.0750634856206454,0.9991340836080493,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,101,1145660267,8.869383096694946,0.0690765552628137,0.992277586686462,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,102,2080398871,8.694236993789673,0.07704374623088961,0.9765920556527018,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,103,921555830,8.094667196273804,0.10431688926562757,0.9041794037280201,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,104,1696311714,8.616110801696777,0.10710569023103457,0.9057014345354922,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,105,1847092057,7.687641620635986,0.059890432362276876,0.9976234305103933,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,106,1449189605,8.897366285324097,0.08535139232938711,0.9246177643770049,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,107,1195091225,8.234176874160767,0.12592759818841695,0.755617324545868,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,108,1483988216,8.787986755371094,0.06467481793882274,0.9889450311764962,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,109,45140219,8.456329584121704,0.08946392222502478,0.9233545028211365,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,110,1251823149,8.584859848022461,0.05677898886104196,0.9927450667830563,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,111,501616922,8.604845523834229,0.0588033998278273,0.9784910777478647,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,112,618662601,7.772343635559082,0.06435586825264289,0.9997081331988508,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,113,1318768269,8.203275203704834,0.060748150494271666,0.9926102119873204,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,114,539278167,7.600466012954712,0.0674887891166887,0.9990644081475578,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,115,1546661699,8.484530448913574,0.0920086683468828,0.9092798562638481,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,116,869525086,8.897363901138306,0.17227759833329462,0.7648185283502916,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,117,1127389417,8.054521322250366,0.06442723173151649,0.9911382102638757,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,118,208660370,7.600466251373291,0.06920811355512427,0.9404829439302342,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,119,1945037326,8.078272819519043,0.09274705265234762,0.8962677645738055,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,120,420514926,9.022367000579834,0.08266208661821078,0.916338488694616,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,121,1988717831,8.061959743499756,0.09866071481885934,0.9103779019798381,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,122,1265045594,8.459858417510986,0.0652148174846794,0.9896756325856526,24.0,0.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,123,557528785,8.220590829849243,0.07092122890952933,0.9716103613273588,24.0,0.0
