Scenarios,sensitivity,specificity,rapid test coverage,if M is available for 1st-Tx,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Proportion of cases treated with CIP, TET, or CRO (average incidence after epidemic warm-up)",Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,143,1834583498,4.687641620635986,0.09600708646924301,0.951992980259878,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,144,1814871889,5.610644817352295,0.10713710046145175,0.9237358335664716,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,145,758053069,4.125123977661133,0.08397490245613534,0.999957896368002,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,146,764083572,5.095005035400391,0.0573786293590354,0.9819476304211777,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,147,899513845,3.7813642024993896,0.06706434916368047,0.9999620929931877,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,148,1888226273,5.563774585723877,0.11886307379346137,0.8970121060466889,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,149,1364924219,4.12511682510376,0.07104165975933438,0.9997965394832142,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,150,999958768,5.3606367111206055,0.08565435079429057,0.9629155848207628,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,151,375297735,4.890773057937622,0.13139379505929802,0.7899585142764054,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,152,1977647886,5.329385757446289,0.10485263790600714,0.9115671302499276,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,153,1104180317,4.734517574310303,0.07051650380847263,0.9287649275546114,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,154,1133700066,5.235633134841919,0.10185670016437617,0.9661416437244623,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,155,34340634,4.40638279914856,0.07796161621921166,0.9993300440274704,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,156,2001973528,4.891871929168701,0.07424823267703244,0.9911625467458901,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,157,1801174569,4.21887731552124,0.08945700499210074,0.9899063339013475,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,158,2134389408,5.063752174377441,0.10897040793681786,0.9450653270077409,20.0,0.0
"(p=0.50, q=0.85, c=0.75, m=False)",0.5,0.8500000000000001,0.75,False,159,1463869800,4.093873739242554,0.08324486809278676,0.9396262918292703,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,0,273773726,6.673578977584839,0.06979266768917106,0.9997501275844439,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,1,1984980876,7.564044713973999,0.08699719104951191,0.9979465014093966,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,2,1995750289,8.18924880027771,0.08719177655898688,0.9920863878184937,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,3,745834900,8.20469069480896,0.09136415668823084,0.9266893773358552,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,4,769024199,8.251750707626343,0.09217293367276129,0.9286013723487676,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,5,1938101334,7.11090612411499,0.084306565351472,0.9999292851161934,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,6,496787752,7.486103296279907,0.07771483583428876,0.9992561251938216,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,7,1663525139,7.9078052043914795,0.09271569498997596,0.9691016080422704,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,8,2050502706,7.376724720001221,0.06735772708557956,0.9943548635762403,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,9,1375364205,7.829679250717163,0.06937017862944288,0.9921340486149571,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,10,284801603,8.12674856185913,0.10540152974847657,0.9189258169149644,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,11,176492263,7.954681396484375,0.07419921759632454,0.9895974681760086,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,12,1466704085,7.704859256744385,0.08924955549325567,0.9155276227355629,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,13,1663365764,8.329692840576172,0.09521558752673749,0.855938935142394,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,14,258864802,6.9392125606536865,0.08032601136387665,0.9998884938501303,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,15,1708487345,8.079686403274536,0.08786889924800881,0.9762711540989447,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,16,33973174,8.236124992370605,0.12324414827746033,0.7249336382431292,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,17,434685913,7.173408031463623,0.06600417939437964,0.9972748657412293,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,18,2068213801,7.814237833023071,0.14003037804588847,0.8789661489277953,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,19,1398208754,7.860931634902954,0.07147698185006247,0.988664027603565,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,20,1322911642,8.18924880027771,0.10114244004104994,0.76605725379445,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,21,511233635,8.189064741134644,0.07519226501567362,0.941256704244677,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,22,1493653684,7.939241409301758,0.07885767150401576,0.9932330067603887,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,23,1455834841,8.157813787460327,0.08248553852891034,0.9844991898495407,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,24,1976835803,8.236125946044922,0.08101021720599219,0.9562419035749854,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,25,1531969408,7.689048528671265,0.0600660921005954,0.9979694297447026,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,26,1650233440,8.032994985580444,0.0796645683776427,0.9182657523645874,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,27,1978367492,8.064066886901855,0.06927006555902172,0.9933746140074708,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,28,1099812489,8.09549617767334,0.11727021899742789,0.8347625590346752,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,29,1950053854,7.9234373569488525,0.124860415361896,0.8587779645748528,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,30,64630733,7.939241409301758,0.17769816830816662,0.7052868034030082,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,31,591449774,7.970307350158691,0.06515581570680504,0.9660146311417137,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,32,1509200690,7.422098875045776,0.06780134925541853,0.9952284358095704,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,33,1170374427,7.7828052043914795,0.10905019040804384,0.8320434716440698,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,34,9155489,8.265872716903687,0.08823908379260802,0.9776011000272093,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,35,668178838,8.298442125320435,0.12678485493732403,0.9408014261245299,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,36,2087744588,8.375250577926636,0.10326351748133196,0.8625084926481167,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,37,511055152,8.548450469970703,0.17765291867565122,0.7133963857279773,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,38,1104341091,8.297123432159424,0.13234195977513638,0.7445058530547404,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,39,289568835,8.329696416854858,0.08159704398976969,0.9773194739113611,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,40,1712498177,8.078368425369263,0.08940924205271725,0.9910954084448659,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,41,1031018765,8.314067840576172,0.08936988760506714,0.9838729862076605,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,42,30578059,7.968989849090576,0.0870121653584744,0.9924538892939178,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,43,839032799,8.17343807220459,0.0937146331621043,0.8072349430436896,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,44,1373593898,7.9221131801605225,0.07871832410472632,0.9525408279595551,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,45,1776145500,8.23594069480896,0.12344316812922095,0.7168249308929916,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,46,36293875,8.406502962112427,0.06576406156755034,0.8795632352767361,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,47,706973201,8.34531855583191,0.08847445260680716,0.8968198822186979,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,48,391356322,7.6721062660217285,0.08596000380376896,0.9246636115913663,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,49,1330772117,7.42341685295105,0.06882786780905467,0.9858713050308969,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,50,441846862,8.39087724685669,0.07003133073420997,0.9787612782763644,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,51,1235262303,8.642202377319336,0.07451223065951931,0.9782483875386883,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,52,1181940678,8.453378677368164,0.08451257506730425,0.9850146082107872,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,53,131650723,8.657828330993652,0.09525143028674232,0.8232753738060045,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,54,620684410,7.843985557556152,0.0935640457254794,0.9191169312744424,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,55,18479805,7.267165660858154,0.07200583515007311,0.9993106283823971,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,56,2080398871,7.984614849090576,0.0884948360602223,0.9843703921180458,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,57,2133982530,8.095310926437378,0.06779645690708046,0.9854400020289799,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,58,2067850734,7.703356981277466,0.09667624035766391,0.9720941272546157,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,59,869564675,7.689048528671265,0.17691087408490944,0.7104870392427673,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,60,1987036835,8.047117233276367,0.0818094151935399,0.9595523870395526,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,61,1157669990,8.001558303833008,0.08339902536059973,0.8294553249475924,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,62,352915376,7.687731504440308,0.06675536315401359,0.8810703900420022,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,63,711059338,7.907812118530273,0.06910303915008413,0.9741678648353259,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,64,743055457,7.407826662063599,0.06328678941083446,0.9997915636918128,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,65,2044735716,8.156496286392212,0.1020594185902555,0.8478156799072003,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,66,1787134341,7.735961437225342,0.10349928891302727,0.925602407442176,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,67,2083294667,7.922114372253418,0.05681764915983538,0.9596064552222093,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,68,1983914911,8.09534740447998,0.08859063282222192,0.9517731679058536,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,69,518286560,7.859612464904785,0.10126639539734758,0.9916375425391202,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,70,123163740,8.11097240447998,0.08046862122220476,0.9907698296872608,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,71,971748365,8.078372955322266,0.10250188353915421,0.9273803966480669,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,72,2036913598,7.845336675643921,0.05782569519931209,0.9990785012698337,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,73,1187425824,7.859612703323364,0.09202342365530589,0.9232830882380931,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,74,613823640,7.6578333377838135,0.17489821461365196,0.8225478224420054,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,75,670447747,7.875243902206421,0.07556869736494667,0.9554076841227093,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,76,1393331038,7.0171895027160645,0.11521256683244847,0.9986965524704297,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,77,11993418,8.062743902206421,0.14666682309012183,0.7044026558177614,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,78,1195091225,8.048466920852661,0.12227055276300927,0.7720918276562964,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,79,1417669959,8.375252723693848,0.06886845020758355,0.9442554537416686,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,80,1265045594,7.860962152481079,0.07813613429992138,0.9960481818148852,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,81,1196383116,8.406503915786743,0.09973649243473626,0.9230803742830683,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,82,1505973153,8.189099311828613,0.12282030715468618,0.9499113336617585,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,83,353529684,8.203378677368164,0.09193122585265283,0.8987437686207796,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,84,1925815380,8.01722002029419,0.08665473497601531,0.9977237983295952,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,85,420514926,8.609633207321167,0.09005024933919313,0.9332699520766783,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,86,117696144,8.189097881317139,0.09618112038234687,0.9576023355510463,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,87,852733916,8.109622478485107,0.0756201667558993,0.9536454365205796,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,88,557528785,7.970345973968506,0.07767148365108903,0.9769782219101278,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,89,899771096,7.781482219696045,0.09147091915801046,0.9529802281907429,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,90,627893408,8.126598358154297,0.06741325981225124,0.9879547881181949,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,91,1017092932,7.750234127044678,0.11607266658119904,0.9936860959668243,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,92,2119065329,8.110972881317139,0.10564808169415653,0.8803405759158558,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,93,156987350,7.656481027603149,0.11403180194131414,0.877476699977656,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,94,902488538,7.392200231552124,0.09193926627890196,0.8034500164904809,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,95,45822376,8.625266313552856,0.07843449055926209,0.8768079356691719,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,96,605342979,7.845337390899658,0.0781689691807841,0.8808029926430814,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,97,1859839831,8.35962724685669,0.06466644595404622,0.9760485889635342,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,98,368909202,8.392230033874512,0.08660474150993125,0.9256322198430961,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,99,187122678,6.922084331512451,0.07302566061612602,0.9999744557954587,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,100,673532682,7.392200708389282,0.09007422520499518,0.9945110347402006,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,101,87373479,8.26587438583374,0.20119588711965483,0.6522490173409483,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,102,1598551130,8.579736232757568,0.09625813988397193,0.9649295005853714,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,103,1033708839,7.047087669372559,0.06888873379008846,0.9999625209590784,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,104,1460959226,8.267227172851562,0.062147198047901045,0.9958409220792961,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,105,1497107255,8.328376770019531,0.08605067837499353,0.9795468537958718,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,106,751489193,8.220350503921509,0.09157585250491881,0.9315604853101809,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,107,192348207,8.062743663787842,0.07930877182751842,0.9715191928590521,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,108,888645632,8.345354795455933,0.08171784369342953,0.9297155953275067,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,109,595513091,7.953365325927734,0.07202104241556946,0.9833124811063999,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,110,998074438,7.751583814620972,0.06310780965544367,0.9917300613769383,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,111,91474274,7.765864849090576,0.11894476616855165,0.8966243926867485,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,112,427490248,8.579736709594727,0.07185381045674906,0.925926528176468,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,113,1749776251,7.812735080718994,0.08954452086777943,0.9662336116809762,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,114,1634028225,6.798429727554321,0.09496968820112583,0.9999981356821027,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,115,1140742065,7.875244855880737,0.0945542530704989,0.9684381951328315,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,116,417094529,8.689114332199097,0.07368333537067517,0.9689826277964799,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,117,1115232335,7.906487941741943,0.08495864360487507,0.8810887769453379,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,118,1001261389,8.18910002708435,0.07044769249127998,0.916391838262097,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,119,1758895446,8.328375339508057,0.0903483992575915,0.8972556478139974,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,120,1617760748,8.251601457595825,0.08647181956771641,0.8772689470406896,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,121,1725820739,8.140870094299316,0.0805479509524287,0.9903470249590504,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,122,1428570217,8.407856464385986,0.06653957688704278,0.9614566470793403,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,123,301475756,7.906488656997681,0.12988609097367532,0.9166571530024783,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,124,1712003172,8.564111232757568,0.08950062246927948,0.8277978031045363,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,125,1994447705,7.593978643417358,0.08748132954015003,0.8950896475448934,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,126,164615254,8.032846212387085,0.08262089187254823,0.9885968653064264,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,127,661806576,8.015865802764893,0.06739691617221814,0.9874536496145562,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,128,1377395208,6.767139196395874,0.07624000103843805,0.9133133032323857,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,129,923950682,4.437634229660034,0.10281683048409346,0.9835098101655065,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,130,1973567832,6.126492738723755,0.09171894934993094,0.9987439473531345,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,131,380362596,4.531388998031616,0.1240066547117142,0.9219960745367692,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,132,988042106,5.782730579376221,0.0674804335139526,0.9892421831649715,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,133,192590343,4.578264951705933,0.14413238803340314,0.6832164529076037,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,134,2138619487,5.923356056213379,0.1271463532206582,0.9854682857820402,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,135,1424391723,4.375133752822876,0.06685066668652279,0.9917098887976117,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,136,21778069,5.86085844039917,0.12498125235188678,0.8652738310319653,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,137,798270643,4.250130653381348,0.06850764432107248,0.9795774532053345,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,138,338059408,6.15774393081665,0.06523737726948375,0.9366300492905811,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,139,1950813269,4.859521389007568,0.06282840801127584,0.984641954738005,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,140,714200579,5.501472473144531,0.0710327286172477,0.9370749618017287,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,141,1968256504,4.281380891799927,0.10497225594739103,0.9496054172218242,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,142,81677567,4.82957911491394,0.10349353038743546,0.9212065031276634,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,143,1834583498,4.547012567520142,0.08897231473465751,0.9425644023349415,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,144,1814871889,5.00145959854126,0.09853957065202967,0.9120586082133867,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,145,758053069,3.95324444770813,0.07513573194827251,0.9998951369090315,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,146,764083572,5.595228672027588,0.053718281110544046,0.9808421567725718,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,147,899513845,3.750112771987915,0.06402755348217389,0.9999930102015692,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,148,1888226273,5.57960319519043,0.1093643567715955,0.8774094713946383,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,149,1364924219,4.468885183334351,0.06554112625120694,0.9996853342436169,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,150,999958768,4.7202019691467285,0.07256037790140403,0.9575135666316735,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,151,375297735,4.265754222869873,0.12389743681239643,0.7632738866949514,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,152,1977647886,4.735826015472412,0.09514563718789296,0.8841125773037891,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,153,1104180317,4.625141143798828,0.06137599718325413,0.9199947576517928,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,154,1133700066,5.3295958042144775,0.08612791235824709,0.9467753365813453,20.0,0.0
