ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
72,1199631565,7.136026859283447,0.10195779099960271,0.4803556832392488,0.1475052986215622,0.8320745335965547,0.855443959545357,0.8566377192205681,0.29202590466823486,0.049217352838752,0.5153944617135813,24.0,0.0
73,2031163919,7.396120071411133,0.07416223204356692,0.5645153172316039,0.16215732082545212,0.8600303237255291,0.8383908822299451,0.8852280482300504,0.3531293542688145,0.054477318160839915,0.47762137580039615,24.0,0.0
74,943663755,7.2380287647247314,0.0808451109129656,0.49119505778551975,0.10644949588697557,0.843442366192379,0.8956588918404256,0.8664293084144351,0.3206880566441759,0.03473626718739504,0.5110049845828646,24.0,0.0
75,13760883,7.3340253829956055,0.11242060062092811,0.5238244815217443,0.1305594368668382,0.8203313011527428,0.8704813691445504,0.8461021998404205,0.33818327611286647,0.04258687229648807,0.465332051431066,24.0,0.0
76,2022679528,7.300029277801514,0.14805683382317153,0.46594630090754585,0.09758880054850971,0.6799083717716496,0.9041102032828624,0.7142893734281843,0.30555423892996914,0.03296805092394319,0.37576708357427185,24.0,0.0
77,351049798,6.840119123458862,0.07643736482686415,0.6432201402875102,0.14565904503743896,0.8676242790778241,0.8608613765367675,0.8914941127369355,0.41514776829508065,0.05035901155417448,0.42598733288768065,24.0,0.0
78,951235112,7.0620269775390625,0.15439628820077125,0.6266792621196815,0.11700169367288624,0.7344703337336901,0.8849193428392661,0.7660077808508248,0.42722042788000614,0.03924104799072016,0.2995463049800987,24.0,0.0
79,461751968,6.929026365280151,0.0775012111512534,0.6555497579230699,0.11025479487517224,0.9093894170186719,0.8912683635075854,0.9270892692420472,0.4341175400649568,0.0359817580250527,0.45698997115203793,24.0,0.0
80,286977028,7.329029083251953,0.09492638488149424,0.5795104637167338,0.09623055477353817,0.8188465205302122,0.9067940453657551,0.8514768303896644,0.38549120643759893,0.03217508371023489,0.43381054024183063,24.0,0.0
81,825563396,7.267121076583862,0.169695719729446,0.39821721779174696,0.094807330039326,0.7008937122838168,0.9063323550227491,0.7286100802357535,0.2552267693408215,0.030638814353520602,0.44274449654141157,24.0,0.0
82,1207491478,7.1740264892578125,0.23702714047250725,0.4140127018418979,0.09085093882865303,0.5513384286789242,0.9108012940571232,0.5751785985181194,0.2749752700819526,0.028321154017439076,0.2718821744187278,24.0,0.0
83,1887593297,7.300029277801514,0.0738500622032486,0.47839263297767,0.09973463154392868,0.8398414336974734,0.9011379387114922,0.8620871582528976,0.3038770148545733,0.03332961815053881,0.5248805252477854,24.0,0.0
